1.60221e-04,9.11869e-05,4.19008e-05,6.47001e-05,1.30287e-04,7.10447e-05,5.83198e-04,4.55917e-04,2.30596e-04,-5.72399e-04,1.23049e-02,-3.63588e-04,6.12622e-05,1.79428e-04,-2.68411e-03,-4.42683e-04,3.61338e-04,-1.37252e-04,2.85764e-04,-3.08072e-04,9.31065e-04,-2.37670e-04,1.83273e-03,2.90752e-05,7.27549e-05,2.69073e-04,1.67537e-04,-6.28460e-05,-1.67228e-04,-5.49451e-04,-3.46153e-04,-7.36293e-05,3.48980e-04,-8.96293e-05,-1.17004e-03,1.89839e-03,-1.55458e-02,1.36896e-03,-2.66759e-04,1.25063e-04,4.43218e-03,
2.81400e-04,2.24950e-05,2.55884e-05,1.40158e-04,5.95942e-05,5.42669e-05,3.35203e-04,4.97750e-04,2.95887e-04,-6.32598e-04,-3.63588e-04,1.33023e-02,-4.36953e-04,-1.35075e-04,-1.81093e-03,-4.52090e-04,4.80599e-04,-1.62662e-04,2.15462e-04,-2.15873e-04,1.13937e-03,-2.53348e-04,1.37615e-03,-2.92704e-04,2.39226e-04,2.82525e-04,-1.90331e-04,1.52721e-04,3.67967e-05,-2.06049e-04,-4.61626e-04,-2.31240e-04,-5.44674e-04,-3.01591e-04,-6.17192e-04,1.92189e-03,1.04824e-03,-1.77852e-02,1.27217e-03,7.85413e-04,2.93729e-03,
2.70028e-04,-9.17792e-05,4.78309e-05,-4.23009e-05,1.94100e-04,2.92732e-05,2.59016e-04,2.73371e-05,4.37392e-05,-1.37632e-03,6.12622e-05,-4.36953e-04,4.64624e-02,4.75507e-05,-9.33180e-04,-1.52393e-04,4.51463e-04,-7.35983e-05,2.02597e-04,2.59283e-05,6.64123e-04,1.03271e-04,-4.42190e-04,-5.00932e-04,3.94895e-04,-5.99079e-05,5.64504e-04,-3.33977e-04,5.23742e-05,-2.80347e-04,1.11759e-04,4.13710e-05,-1.33080e-02,-8.00817e-05,-1.71448e-04,2.57832e-03,-1.03279e-04,9.15940e-04,-4.65023e-02,2.76950e-06,1.27397e-03,
2.99757e-04,6.42260e-05,-3.62985e-05,3.19298e-05,2.44353e-04,1.39388e-05,6.16174e-04,1.24727e-04,1.43903e-04,2.32441e-04,1.79428e-04,-1.35075e-04,4.75507e-05,1.94076e-02,-1.95133e-03,-2.41793e-04,3.71293e-04,-1.06494e-04,1.45874e-04,6.98760e-05,5.59968e-03,-2.51699e-03,-2.74740e-03,-4.77653e-04,2.00458e-06,4.07939e-04,3.08656e-04,-3.85348e-04,3.41586e-04,-5.76030e-04,3.00083e-04,1.36898e-04,-7.59310e-06,-3.83086e-03,-7.29647e-04,2.98109e-04,8.91137e-05,8.37731e-04,7.62158e-05,-2.16132e-02,3.19659e-03,
1.15971e-03,-2.22025e-04,7.93604e-06,3.41097e-04,7.75598e-04,1.58594e-04,-2.61156e-04,-4.49239e-05,5.61334e-05,-5.68859e-03,-2.68411e-03,-1.81093e-03,-9.33180e-04,-1.95133e-03,1.76315e-02,-1.56223e-03,3.05749e-03,-1.33261e-03,2.18459e-03,4.87984e-04,7.03053e-03,-1.33295e-03,-1.33063e-03,-2.25134e-03,9.24843e-04,2.85006e-04,-3.09863e-04,-1.22281e-03,2.48269e-05,5.09089e-04,2.79780e-04,5.54484e-05,2.46651e-03,3.56776e-04,1.27907e-03,9.98546e-03,4.36719e-03,3.18994e-03,-9.20960e-04,2.97169e-03,-2.06088e-02,
-2.49370e-03,-2.18194e-03,-1.89892e-03,5.33615e-05,-5.69158e-05,7.94108e-06,-1.00033e-03,-1.00110e-03,-6.43026e-04,-7.50647e-04,-4.42683e-04,-4.52090e-04,-1.52393e-04,-2.41793e-04,-1.56223e-03,3.62950e-02,-4.37717e-02,2.04302e-04,5.42769e-04,2.35738e-03,2.47837e-03,2.69792e-03,-1.35167e-04,1.41383e-03,8.85918e-04,5.41465e-04,-2.15807e-04,1.16108e-04,-6.61325e-05,7.92481e-04,7.55277e-04,4.11895e-04,-2.87684e-05,-1.80209e-05,2.95218e-04,3.98658e-04,2.19570e-04,1.71131e-04,4.75491e-05,-5.33914e-05,1.19108e-03,
2.65950e-03,1.21977e-03,6.04929e-04,1.71822e-03,3.21723e-03,8.67957e-04,1.80159e-03,1.63658e-03,8.33998e-04,5.69464e-04,3.61338e-04,4.80599e-04,4.51463e-04,3.71293e-04,3.05749e-03,-4.37717e-02,8.06741e-02,-9.97661e-03,1.75383e-02,-2.03562e-03,-2.37363e-03,-3.71626e-03,-2.14233e-03,-4.68259e-03,-2.10877e-03,-6.94093e-04,-4.11494e-04,-3.83412e-03,4.91025e-04,-1.79509e-03,-1.64463e-03,-5.96455e-04,4.68185e-05,2.28036e-04,2.87066e-04,-5.33298e-05,-6.80576e-05,-1.75136e-04,-4.19924e-04,-2.08010e-04,-3.34657e-03,
1.10373e-03,1.22787e-03,8.24508e-04,-2.93131e-03,-4.34811e-03,-1.37865e-03,-1.02591e-03,-8.15117e-04,-3.94924e-04,-1.17125e-04,-1.37252e-04,-1.62662e-04,-7.35983e-05,-1.06494e-04,-1.33261e-03,2.04302e-04,-9.97661e-03,2.03343e-02,-3.05102e-02,1.41833e-03,4.09961e-03,3.74273e-04,-1.96700e-03,-1.19985e-03,-2.06603e-03,-1.37850e-03,9.55570e-04,3.80430e-03,9.83663e-05,1.18296e-03,9.91218e-04,3.99762e-04,-2.76744e-04,-2.48802e-04,-1.87602e-04,-2.77716e-04,-3.24824e-05,-4.94780e-05,2.28770e-04,1.39015e-04,1.48238e-03,
-2.21722e-03,-2.34984e-03,-1.56021e-03,3.50417e-03,8.85595e-03,1.77731e-03,2.00812e-03,1.80417e-03,9.87314e-04,9.65404e-06,2.85764e-04,2.15462e-04,2.02597e-04,1.45874e-04,2.18459e-03,5.42769e-04,1.75383e-02,-3.05102e-02,7.12579e-02,-3.67924e-03,-1.43900e-02,3.31413e-03,8.11207e-03,2.74962e-03,4.22863e-03,2.94418e-03,-2.50925e-03,-1.46029e-02,3.13725e-04,-1.99078e-03,-1.76441e-03,-7.43552e-04,5.30859e-04,4.92731e-04,1.76018e-04,7.10452e-04,-9.00210e-05,1.46984e-04,-5.40872e-04,-2.21853e-04,-2.28095e-03,
8.70189e-05,-1.96864e-04,-1.76061e-04,2.95135e-06,-1.24373e-04,2.30188e-05,1.57141e-04,-4.03947e-04,-6.06765e-04,-5.61909e-04,-3.08072e-04,-2.15873e-04,2.59283e-05,6.98760e-05,4.87984e-04,2.35738e-03,-2.03562e-03,1.41833e-03,-3.67924e-03,6.30533e-03,4.45538e-03,1.53702e-04,-2.03936e-03,-4.95424e-04,1.61723e-04,1.78232e-04,1.94889e-04,4.03405e-04,1.50034e-05,-1.33286e-03,-1.00697e-03,-2.57065e-04,2.19804e-04,2.39292e-04,7.78802e-04,7.70738e-04,3.85311e-04,2.40922e-04,-2.59044e-04,-4.80242e-04,-1.44070e-03,
4.93404e-03,-1.20597e-03,-9.34284e-04,7.23937e-05,-1.94334e-04,1.54331e-04,1.23790e-02,1.12289e-02,6.65590e-03,1.65101e-03,9.31065e-04,1.13937e-03,6.64123e-04,5.59968e-03,7.03053e-03,2.47837e-03,-2.37363e-03,4.09961e-03,-1.43900e-02,4.45538e-03,1.51595e-01,-5.92519e-02,-8.37917e-02,-1.18469e-02,3.19617e-03,3.31477e-03,1.05556e-03,1.30488e-03,-1.07104e-04,-1.26195e-02,-1.15405e-02,-5.98053e-03,-4.91938e-04,-1.49320e-03,-3.49624e-04,-2.12054e-04,-2.70161e-05,-1.20488e-04,4.30366e-04,-3.67673e-03,-6.29167e-03,
-4.43947e-03,7.31462e-04,5.54399e-04,-2.81883e-04,-5.89243e-04,-2.02149e-04,-6.48072e-03,-5.82401e-03,-3.29566e-03,-1.65475e-04,-2.37670e-04,-2.53348e-04,1.03271e-04,-2.51699e-03,-1.33295e-03,2.69792e-03,-3.71626e-03,3.74273e-04,3.31413e-03,1.53702e-04,-5.92519e-02,4.88413e-02,6.27804e-02,9.98772e-03,-2.26568e-03,-2.39412e-03,-3.53604e-04,5.37891e-04,1.02282e-04,6.81834e-03,6.29650e-03,3.05257e-03,-3.28732e-04,-1.88027e-04,-3.38003e-05,-2.17094e-03,-9.20834e-04,-1.13929e-03,-3.20435e-04,2.23253e-03,3.40530e-04,
-6.34555e-03,1.05767e-03,8.40706e-04,-2.65608e-04,-6.82280e-04,-1.94565e-04,-9.02809e-03,-7.84494e-03,-4.48625e-03,3.09799e-03,1.83273e-03,1.37615e-03,-4.42190e-04,-2.74740e-03,-1.33063e-03,-1.35167e-04,-2.14233e-03,-1.96700e-03,8.11207e-03,-2.03936e-03,-8.37917e-02,6.27804e-02,1.15519e-01,1.59751e-02,-2.47600e-03,-2.57461e-03,-6.11552e-04,7.13822e-04,-2.26028e-04,9.70875e-03,8.60700e-03,4.29100e-03,6.74623e-04,3.16491e-04,-2.33722e-03,-3.19495e-03,-1.80628e-03,-1.00146e-03,1.66701e-04,3.05086e-03,3.35966e-03,
-7.41858e-03,1.75286e-03,1.37148e-03,1.53747e-04,-1.59748e-05,5.97879e-06,-7.15289e-04,-1.12411e-03,-3.06443e-04,-2.13674e-04,2.90752e-05,-2.92704e-04,-5.00932e-04,-4.77653e-04,-2.25134e-03,1.41383e-03,-4.68259e-03,-1.19985e-03,2.74962e-03,-4.95424e-04,-1.18469e-02,9.98772e-03,1.59751e-02,1.86630e-02,-3.75844e-03,-3.81917e-03,-2.91178e-04,3.22135e-04,4.18139e-04,6.87018e-04,1.46670e-03,1.33968e-04,3.31640e-04,-1.43027e-05,-4.68476e-04,6.05116e-04,4.99920e-05,6.89356e-04,3.98915e-04,5.96617e-04,3.02790e-03,
2.14957e-03,-6.96623e-03,1.79516e-03,1.24380e-04,5.39243e-04,1.82168e-04,1.54621e-04,3.99786e-04,1.10526e-04,-1.42302e-05,7.27549e-05,2.39226e-04,3.94895e-04,2.00458e-06,9.24843e-04,8.85918e-04,-2.10877e-03,-2.06603e-03,4.22863e-03,1.61723e-04,3.19617e-03,-2.26568e-03,-2.47600e-03,-3.75844e-03,2.29244e-02,-5.77051e-03,1.02130e-03,-5.36781e-04,-1.02243e-04,-9.68349e-05,-5.27510e-04,-6.00753e-05,-3.97581e-06,3.63014e-04,1.17861e-04,2.64623e-04,6.22672e-06,-3.06246e-04,-5.55515e-04,-7.40687e-05,-1.09341e-03,
2.17638e-03,2.37364e-03,-6.35569e-03,3.11414e-04,2.99627e-04,2.49367e-04,1.57552e-04,7.02924e-04,-2.78785e-05,6.08361e-04,2.69073e-04,2.82525e-04,-5.99079e-05,4.07939e-04,2.85006e-04,5.41465e-04,-6.94093e-04,-1.37850e-03,2.94418e-03,1.78232e-04,3.31477e-03,-2.39412e-03,-2.57461e-03,-3.81917e-03,-5.77051e-03,2.88679e-02,-8.70912e-05,5.41838e-05,-8.20113e-04,5.48292e-05,-8.42681e-04,3.95695e-04,2.95631e-04,6.75400e-06,5.05877e-05,-6.54637e-04,-2.04893e-04,-2.05366e-04,2.20394e-05,-4.13756e-04,-1.49362e-04,
3.65866e-04,-1.00938e-04,2.31953e-04,-1.08821e-02,8.70829e-03,9.30313e-04,1.08042e-04,1.17870e-04,-1.21002e-04,2.92371e-04,1.67537e-04,-1.90331e-04,5.64504e-04,3.08656e-04,-3.09863e-04,-2.15807e-04,-4.11494e-04,9.55570e-04,-2.50925e-03,1.94889e-04,1.05556e-03,-3.53604e-04,-6.11552e-04,-2.91178e-04,1.02130e-03,-8.70912e-05,6.26232e-02,-2.10663e-02,-4.59762e-03,-7.50518e-06,2.23775e-05,4.24214e-04,-1.30579e-03,3.49669e-04,-4.84848e-04,-2.69279e-04,-1.40897e-04,6.21226e-04,2.11763e-04,-6.40314e-04,8.51654e-04,
1.85990e-04,4.90673e-04,2.77758e-04,4.64964e-03,-1.03880e-02,9.67845e-04,-9.72943e-04,-6.95863e-04,-2.20652e-04,2.01868e-04,-6.28460e-05,1.52721e-04,-3.33977e-04,-3.85348e-04,-1.22281e-03,1.16108e-04,-3.83412e-03,3.80430e-03,-1.46029e-02,4.03405e-04,1.30488e-03,5.37891e-04,7.13822e-04,3.22135e-04,-5.36781e-04,5.41838e-05,-2.10663e-02,3.00368e-02,-4.89861e-03,1.27098e-03,1.00628e-03,2.33175e-04,2.91510e-04,-2.64115e-04,-1.12276e-04,-4.24414e-04,8.37709e-05,-3.68224e-04,2.82006e-04,8.03453e-04,1.49875e-03,
-9.82747e-05,1.12189e-04,2.64970e-04,1.23201e-03,2.24504e-03,-1.12661e-02,2.81616e-04,-1.80695e-04,4.79605e-05,-7.70594e-05,-1.67228e-04,3.67967e-05,5.23742e-05,3.41586e-04,2.48269e-05,-6.61325e-05,4.91025e-04,9.83663e-05,3.13725e-04,1.50034e-05,-1.07104e-04,1.02282e-04,-2.26028e-04,4.18139e-04,-1.02243e-04,-8.20113e-04,-4.59762e-03,-4.89861e-03,1.07528e-01,-3.08464e-04,4.97866e-04,3.82611e-05,1.01087e-03,-3.02882e-04,3.09032e-06,2.37644e-04,3.47626e-04,-3.36469e-06,-8.90787e-04,-3.44676e-04,2.52360e-05,
-2.79434e-04,3.38831e-05,-1.23715e-05,-1.78129e-04,-6.81127e-04,-7.63528e-05,-1.26187e-02,4.60775e-03,1.28222e-03,-7.10631e-04,-5.49451e-04,-2.06049e-04,-2.80347e-04,-5.76030e-04,5.09089e-04,7.92481e-04,-1.79509e-03,1.18296e-03,-1.99078e-03,-1.33286e-03,-1.26195e-02,6.81834e-03,9.70875e-03,6.87018e-04,-9.68349e-05,5.48292e-05,-7.50518e-06,1.27098e-03,-3.08464e-04,1.90747e-02,-8.01481e-03,-2.23102e-03,1.98193e-03,2.39620e-03,-2.50033e-04,8.38824e-04,6.94983e-04,4.56568e-05,-1.28033e-03,-7.81451e-04,-5.15118e-04,
-6.41404e-04,1.50673e-04,1.78043e-04,-1.51765e-04,-5.46638e-04,-1.44168e-04,5.52016e-03,-1.18079e-02,2.18625e-03,-9.40097e-04,-3.46153e-04,-4.61626e-04,1.11759e-04,3.00083e-04,2.79780e-04,7.55277e-04,-1.64463e-03,9.91218e-04,-1.76441e-03,-1.00697e-03,-1.15405e-02,6.29650e-03,8.60700e-03,1.46670e-03,-5.27510e-04,-8.42681e-04,2.23775e-05,1.00628e-03,4.97866e-04,-8.01481e-03,2.18041e-02,-4.05717e-03,-1.58364e-03,-2.11917e-03,-2.73532e-04,1.20792e-03,3.03467e-04,5.37725e-04,9.80779e-04,6.92893e-04,-2.59039e-04,
-5.16235e-05,1.73954e-05,-9.60324e-05,-1.10056e-04,-1.27330e-04,-2.73692e-05,1.56107e-03,2.29789e-03,-8.44215e-03,-2.80064e-04,-7.36293e-05,-2.31240e-04,4.13710e-05,1.36898e-04,5.54484e-05,4.11895e-04,-5.96455e-04,3.99762e-04,-7.43552e-04,-2.57065e-04,-5.98053e-03,3.05257e-03,4.29100e-03,1.33968e-04,-6.00753e-05,3.95695e-04,4.24214e-04,2.33175e-04,3.82611e-05,-2.23102e-03,-4.05717e-03,1.65584e-02,-6.44861e-04,-1.84188e-03,-3.81525e-04,3.13943e-04,1.19493e-05,3.20840e-04,4.11897e-04,9.06654e-04,1.73521e-04,
-1.30454e-04,1.76846e-05,-5.48962e-05,2.66869e-04,-8.23825e-05,-9.43416e-05,-1.45558e-03,7.13782e-04,2.17347e-04,-1.67235e-03,3.48980e-04,-5.44674e-04,-1.33080e-02,-7.59310e-06,2.46651e-03,-2.87684e-05,4.68185e-05,-2.76744e-04,5.30859e-04,2.19804e-04,-4.91938e-04,-3.28732e-04,6.74623e-04,3.31640e-04,-3.97581e-06,2.95631e-04,-1.30579e-03,2.91510e-04,1.01087e-03,1.98193e-03,-1.58364e-03,-6.44861e-04,1.70643e-01,6.05157e-03,3.36361e-03,3.44715e-03,-4.29095e-04,1.42389e-03,-1.18095e-01,-4.07736e-03,-5.33714e-03,
2.09376e-05,-9.58764e-05,1.83775e-05,-1.70229e-05,1.51046e-04,5.92015e-05,-1.73305e-03,1.00784e-03,8.30614e-04,-2.18454e-05,-8.96293e-05,-3.01591e-04,-8.00817e-05,-3.83086e-03,3.56776e-04,-1.80209e-05,2.28036e-04,-2.48802e-04,4.92731e-04,2.39292e-04,-1.49320e-03,-1.88027e-04,3.16491e-04,-1.43027e-05,3.63014e-04,6.75400e-06,3.49669e-04,-2.64115e-04,-3.02882e-04,2.39620e-03,-2.11917e-03,-1.84188e-03,6.05157e-03,7.83514e-02,3.31329e-04,4.46408e-04,3.87098e-04,9.74542e-04,-4.72614e-03,-4.58455e-02,-5.58869e-04,
6.42328e-05,-1.35314e-04,-1.00662e-04,8.48520e-05,3.38702e-05,-4.25241e-06,-1.89080e-04,-2.92650e-04,-1.27168e-04,-2.50652e-03,-1.17004e-03,-6.17192e-04,-1.71448e-04,-7.29647e-04,1.27907e-03,2.95218e-04,2.87066e-04,-1.87602e-04,1.76018e-04,7.78802e-04,-3.49624e-04,-3.38003e-05,-2.33722e-03,-4.68476e-04,1.17861e-04,5.05877e-05,-4.84848e-04,-1.12276e-04,3.09032e-06,-2.50033e-04,-2.73532e-04,-3.81525e-04,3.36361e-03,3.31329e-04,2.24899e-02,3.72362e-03,1.53928e-03,5.92608e-04,-2.69216e-03,4.75162e-04,-1.81657e-02,
-3.60091e-04,-1.22714e-04,1.19519e-04,6.57650e-05,1.74080e-04,-1.60991e-05,-8.96454e-04,-1.07653e-03,-4.60871e-04,-1.62091e-02,1.89839e-03,1.92189e-03,2.57832e-03,2.98109e-04,9.98546e-03,3.98658e-04,-5.33298e-05,-2.77716e-04,7.10452e-04,7.70738e-04,-2.12054e-04,-2.17094e-03,-3.19495e-03,6.05116e-04,2.64623e-04,-6.54637e-04,-2.69279e-04,-4.24414e-04,2.37644e-04,8.38824e-04,1.20792e-03,3.13943e-04,3.44715e-03,4.46408e-04,3.72362e-03,3.07546e-02,-3.02736e-03,-3.54964e-03,-6.84431e-03,-8.35952e-04,-1.46916e-02,
-9.79917e-05,-4.53523e-05,8.31857e-06,1.99693e-05,-3.88053e-05,-4.01103e-05,-6.28947e-04,-3.67998e-04,-1.52160e-04,1.69180e-03,-1.55458e-02,1.04824e-03,-1.03279e-04,8.91137e-05,4.36719e-03,2.19570e-04,-6.80576e-05,-3.24824e-05,-9.00210e-05,3.85311e-04,-2.70161e-05,-9.20834e-04,-1.80628e-03,4.99920e-05,6.22672e-06,-2.04893e-04,-1.40897e-04,8.37709e-05,3.47626e-04,6.94983e-04,3.03467e-04,1.19493e-05,-4.29095e-04,3.87098e-04,1.53928e-03,-3.02736e-03,2.74944e-02,-2.07926e-03,6.14729e-04,-4.63279e-04,-6.40484e-03,
-3.10293e-04,1.09531e-04,5.68039e-05,-1.03175e-04,1.50405e-04,7.41335e-06,-1.39506e-04,-4.30232e-04,-2.62421e-04,2.22144e-03,1.36896e-03,-1.77852e-02,9.15940e-04,8.37731e-04,3.18994e-03,1.71131e-04,-1.75136e-04,-4.94780e-05,1.46984e-04,2.40922e-04,-1.20488e-04,-1.13929e-03,-1.00146e-03,6.89356e-04,-3.06246e-04,-2.05366e-04,6.21226e-04,-3.68224e-04,-3.36469e-06,4.56568e-05,5.37725e-04,3.20840e-04,1.42389e-03,9.74542e-04,5.92608e-04,-3.54964e-03,-2.07926e-03,3.81571e-02,-2.48327e-03,-2.00046e-03,-4.11660e-03,
-1.83027e-04,1.73253e-04,-1.19936e-05,-7.88189e-05,-1.48795e-04,7.29389e-05,9.70720e-04,-4.00801e-04,-1.11203e-04,3.81049e-03,-2.66759e-04,1.27217e-03,-4.65023e-02,7.62158e-05,-9.20960e-04,4.75491e-05,-4.19924e-04,2.28770e-04,-5.40872e-04,-2.59044e-04,4.30366e-04,-3.20435e-04,1.66701e-04,3.98915e-04,-5.55515e-04,2.20394e-05,2.11763e-04,2.82006e-04,-8.90787e-04,-1.28033e-03,9.80779e-04,4.11897e-04,-1.18095e-01,-4.72614e-03,-2.69216e-03,-6.84431e-03,6.14729e-04,-2.48327e-03,1.74134e-01,3.25947e-03,3.18295e-03,
-2.44731e-04,4.44753e-05,1.15699e-04,8.83096e-05,-3.34465e-04,1.94188e-05,6.00544e-04,-2.89073e-04,-3.99962e-04,2.15187e-04,1.25063e-04,7.85413e-04,2.76950e-06,-2.16132e-02,2.97169e-03,-5.33914e-05,-2.08010e-04,1.39015e-04,-2.21853e-04,-4.80242e-04,-3.67673e-03,2.23253e-03,3.05086e-03,5.96617e-04,-7.40687e-05,-4.13756e-04,-6.40314e-04,8.03453e-04,-3.44676e-04,-7.81451e-04,6.92893e-04,9.06654e-04,-4.07736e-03,-4.58455e-02,4.75162e-04,-8.35952e-04,-4.63279e-04,-2.00046e-03,3.25947e-03,6.91932e-02,-4.06887e-03,
