-7.09714e-03,4.16060e-02,-2.50687e-02,-2.88612e-02,6.77029e-02,-2.86899e-03,-2.06452e-02,1.45861e-01,-1.19723e-01,3.11802e-02,8.95498e-02,-1.03996e-01,6.36257e-02,-5.05258e-03,5.70642e-03,-5.46148e-02,3.53539e-02,3.68667e-02,4.64747e-02,-6.82208e-02,-8.83725e-02,-9.71705e-02,1.45027e-01,1.81227e-02,-3.35308e-03,-1.64084e-02,2.36932e-02,3.62688e-02,1.08011e-02,-1.89884e-02,-2.16017e-02,-1.73148e-02,-1.36163e-03,
7.88816e-03,-5.06735e-02,3.08047e-02,3.45732e-02,-8.25805e-02,3.24309e-03,2.61258e-02,-1.77713e-01,1.48111e-01,-3.87694e-02,-1.03996e-01,1.29449e-01,-7.84930e-02,6.82367e-03,-6.43752e-03,6.69386e-02,-4.33979e-02,-4.44139e-02,-5.65662e-02,8.40388e-02,1.06884e-01,1.17573e-01,-1.74417e-01,-2.13459e-02,5.25236e-03,1.81740e-02,-2.79448e-02,-4.51065e-02,-1.27249e-02,2.12569e-02,2.37784e-02,2.04678e-02,3.12809e-03,
-4.89266e-03,3.19880e-02,-1.92427e-02,-2.12361e-02,5.21664e-02,-2.89964e-03,-1.57895e-02,1.12256e-01,-9.29526e-02,2.51239e-02,6.36257e-02,-7.84930e-02,5.40745e-02,-4.97390e-03,3.60175e-03,-4.23422e-02,2.72115e-02,2.70201e-02,3.46838e-02,-5.17416e-02,-6.74752e-02,-7.42984e-02,1.09909e-01,1.51636e-02,-1.62427e-03,-1.49384e-02,1.54289e-02,2.60797e-02,4.61880e-03,-9.36318e-03,-1.01579e-02,-7.77114e-03,-7.90008e-03,
2.41301e-04,-3.02835e-03,1.46938e-03,2.20702e-03,-4.53556e-03,5.38012e-04,1.58270e-03,-9.44287e-03,8.47044e-03,-2.13024e-03,-5.05258e-03,6.82367e-03,-4.97390e-03,2.84038e-03,-1.38890e-04,3.80888e-03,-2.31089e-03,-3.34909e-03,-4.12566e-03,6.12816e-03,5.23628e-03,5.73218e-03,-8.27107e-03,-2.38013e-03,-9.39747e-04,3.17762e-03,-1.84284e-03,-3.25880e-03,-1.05224e-03,1.90785e-03,1.56493e-03,1.73121e-03,-1.92383e-03,
-2.18019e-03,2.37200e-03,-1.44344e-03,-9.58255e-04,4.83995e-03,-1.56044e-04,-8.86026e-04,8.91872e-03,-6.67112e-03,1.40970e-03,5.70642e-03,-6.43752e-03,3.60175e-03,-1.38890e-04,3.96854e-03,-3.14121e-03,2.01616e-03,5.96763e-04,2.10602e-03,-2.27978e-03,-6.81293e-03,-6.56840e-03,1.05149e-02,1.16607e-03,-5.33715e-05,-2.28126e-03,3.98039e-04,2.90339e-03,1.46587e-03,-2.19026e-03,-2.02901e-03,-2.28854e-03,2.32051e-03,
4.04788e-03,-2.94989e-02,1.68139e-02,1.91563e-02,-4.49515e-02,3.09697e-03,1.40470e-02,-9.54440e-02,7.93678e-02,-2.13305e-02,-5.46148e-02,6.69386e-02,-4.23422e-02,3.80888e-03,-3.14121e-03,4.03697e-02,-2.34907e-02,-2.45254e-02,-3.21265e-02,4.77772e-02,5.88953e-02,6.47725e-02,-9.77235e-02,-1.37463e-02,1.85718e-03,1.18340e-02,-1.34013e-02,-2.46477e-02,-4.92233e-03,9.03984e-03,9.96812e-03,9.02850e-03,6.12142e-03,
-2.61997e-03,1.78305e-02,-1.30223e-02,-1.25022e-02,2.93563e-02,-8.74403e-04,-9.29418e-03,6.20337e-02,-5.19976e-02,1.42378e-02,3.53539e-02,-4.33979e-02,2.72115e-02,-2.31089e-03,2.01616e-03,-2.34907e-02,1.96227e-02,1.66327e-02,2.08755e-02,-3.27694e-02,-3.78792e-02,-4.29087e-02,6.30542e-02,7.54196e-03,-2.96851e-03,-5.66844e-03,9.91768e-03,1.58901e-02,2.45247e-03,-6.65185e-03,-6.99311e-03,-5.91285e-03,-1.63063e-03,
-1.70149e-03,1.90253e-02,-1.16745e-02,-1.51657e-02,2.94017e-02,-1.50557e-03,-9.49952e-03,6.38493e-02,-5.31304e-02,1.42171e-02,3.68667e-02,-4.44139e-02,2.70201e-02,-3.34909e-03,5.96763e-04,-2.45254e-02,1.66327e-02,2.65494e-02,2.27016e-02,-4.36715e-02,-3.78102e-02,-4.14184e-02,6.15209e-02,9.12692e-03,-2.28438e-03,-2.81413e-03,1.25875e-02,1.67442e-02,6.56973e-03,-7.26101e-03,-1.05698e-02,-1.22136e-02,4.75627e-04,
-2.74683e-03,2.43144e-02,-1.46425e-02,-1.84582e-02,3.76044e-02,-1.88735e-03,-1.19985e-02,8.07613e-02,-6.67938e-02,1.81457e-02,4.64747e-02,-5.65662e-02,3.46838e-02,-4.12566e-03,2.10602e-03,-3.21265e-02,2.08755e-02,2.27016e-02,3.62857e-02,-5.20912e-02,-4.78144e-02,-5.52002e-02,8.48341e-02,1.11369e-02,-1.30112e-03,-1.03542e-02,1.31674e-02,2.38056e-02,6.30169e-03,-8.56157e-03,-1.40113e-02,-1.14313e-02,-8.17513e-04,
3.78504e-03,-3.64022e-02,2.31672e-02,2.62844e-02,-5.65330e-02,3.13497e-03,1.95229e-02,-1.21773e-01,1.02488e-01,-2.86295e-02,-6.82208e-02,8.40388e-02,-5.17416e-02,6.12816e-03,-2.27978e-03,4.77772e-02,-3.27694e-02,-4.36715e-02,-5.20912e-02,1.09960e-01,7.21099e-02,8.55250e-02,-1.29972e-01,-1.72433e-02,6.61207e-03,4.04552e-03,-2.08204e-02,-3.29303e-02,-1.07645e-02,5.68362e-04,2.30051e-02,2.25245e-02,1.97741e-03,
7.81702e-03,-4.45846e-02,2.75119e-02,2.93421e-02,-7.36980e-02,4.01973e-03,2.26389e-02,-1.53769e-01,1.27565e-01,-3.33346e-02,-8.83725e-02,1.06884e-01,-6.74752e-02,5.23628e-03,-6.81293e-03,5.88953e-02,-3.78792e-02,-3.78102e-02,-4.78144e-02,7.21099e-02,1.03253e-01,1.04536e-01,-1.66646e-01,-2.10163e-02,3.79148e-03,2.29101e-02,-2.13801e-02,-3.57225e-02,-9.90942e-03,1.41897e-02,1.97251e-02,1.12433e-02,7.55995e-03,
8.20916e-03,-4.90211e-02,3.07164e-02,3.26157e-02,-8.08133e-02,4.32226e-03,2.48172e-02,-1.68774e-01,1.40483e-01,-3.67955e-02,-9.71705e-02,1.17573e-01,-7.42984e-02,5.73218e-03,-6.56840e-03,6.47725e-02,-4.29087e-02,-4.14184e-02,-5.52002e-02,8.55250e-02,1.04536e-01,1.24190e-01,-1.84037e-01,-2.14513e-02,3.73020e-03,1.97350e-02,-2.57941e-02,-3.88441e-02,-8.26016e-03,1.25536e-02,2.29521e-02,1.23587e-02,1.03030e-02,
-1.23820e-02,7.38705e-02,-4.53715e-02,-4.86763e-02,1.19733e-01,-7.02868e-03,-3.65859e-02,2.52279e-01,-2.08758e-01,5.43455e-02,1.45027e-01,-1.74417e-01,1.09909e-01,-8.27107e-03,1.05149e-02,-9.77235e-02,6.30542e-02,6.15209e-02,8.48341e-02,-1.29972e-01,-1.66646e-01,-1.84037e-01,3.14364e-01,3.71411e-02,-5.74928e-03,-4.12153e-02,3.75171e-02,5.77163e-02,1.59566e-02,-1.44146e-02,-4.66074e-02,-1.33050e-02,-2.08351e-02,
-1.52634e-03,1.04366e-02,-4.98697e-03,-6.47178e-03,1.53812e-02,-3.41712e-03,-3.77964e-03,3.12412e-02,-2.66381e-02,6.19609e-03,1.81227e-02,-2.13459e-02,1.51636e-02,-2.38013e-03,1.16607e-03,-1.37463e-02,7.54196e-03,9.12692e-03,1.11369e-02,-1.72433e-02,-2.10163e-02,-2.14513e-02,3.71411e-02,1.38231e-02,1.70325e-03,-1.74426e-02,4.60512e-03,8.71160e-03,-2.14920e-04,-3.04715e-03,-3.71076e-03,7.50720e-04,-3.95700e-03,
4.08732e-05,-9.00993e-04,2.15030e-03,1.17806e-03,-2.45203e-03,-2.48250e-03,1.79477e-03,-6.13002e-03,4.59629e-03,-2.47595e-03,-3.35308e-03,5.25236e-03,-1.62427e-03,-9.39747e-04,-5.33715e-05,1.85718e-03,-2.96851e-03,-2.28438e-03,-1.30112e-03,6.61207e-03,3.79148e-03,3.73020e-03,-5.74928e-03,1.70325e-03,1.18752e-02,-1.62046e-02,1.47470e-04,-3.47802e-03,-5.61223e-04,-1.60013e-03,7.14175e-04,6.43515e-03,-1.72972e-03,
2.29057e-03,-9.29486e-03,3.72677e-03,5.49432e-03,-1.44954e-02,3.65074e-03,2.34941e-03,-2.77334e-02,2.31367e-02,-3.70078e-03,-1.64084e-02,1.81740e-02,-1.49384e-02,3.17762e-03,-2.28126e-03,1.18340e-02,-5.66844e-03,-2.81413e-03,-1.03542e-02,4.04552e-03,2.29101e-02,1.97350e-02,-4.12153e-02,-1.74426e-02,-1.62046e-02,7.62756e-02,-5.22697e-03,-3.81839e-03,4.13766e-03,1.06868e-02,7.27048e-03,-2.27645e-02,4.74594e-04,
-1.09685e-03,1.08338e-02,-6.67062e-03,-8.23184e-03,1.76856e-02,-2.16535e-04,-7.69067e-03,3.88939e-02,-3.11078e-02,6.72449e-03,2.36932e-02,-2.79448e-02,1.54289e-02,-1.84284e-03,3.98039e-04,-1.34013e-02,9.91768e-03,1.25875e-02,1.31674e-02,-2.08204e-02,-2.13801e-02,-2.57941e-02,3.75171e-02,4.60512e-03,1.47470e-04,-5.22697e-03,4.69536e-02,1.46965e-03,-7.20662e-03,-4.67485e-02,-4.39958e-02,2.40029e-02,4.17314e-02,
-2.51433e-03,1.84621e-02,-1.06373e-02,-1.29564e-02,2.88021e-02,-4.04575e-04,-1.14166e-02,6.17843e-02,-4.92463e-02,1.28037e-02,3.62688e-02,-4.51065e-02,2.60797e-02,-3.25880e-03,2.90339e-03,-2.46477e-02,1.58901e-02,1.67442e-02,2.38056e-02,-3.29303e-02,-3.57225e-02,-3.88441e-02,5.77163e-02,8.71160e-03,-3.47802e-03,-3.81839e-03,1.46965e-03,6.57910e-02,-5.39266e-03,-5.79827e-02,2.11283e-02,-5.63455e-02,5.07808e-02,
-7.60532e-04,4.39686e-03,-2.01496e-03,-3.42847e-03,7.22417e-03,7.35758e-04,-5.26424e-03,1.79472e-02,-1.21799e-02,2.05583e-03,1.08011e-02,-1.27249e-02,4.61880e-03,-1.05224e-03,1.46587e-03,-4.92233e-03,2.45247e-03,6.56973e-03,6.30169e-03,-1.07645e-02,-9.90942e-03,-8.26016e-03,1.59566e-02,-2.14920e-04,-5.61223e-04,4.13766e-03,-7.20662e-03,-5.39266e-03,7.90506e-02,3.18326e-02,-7.89270e-02,-7.97050e-02,7.39024e-02,
1.62098e-03,-7.28971e-03,3.92866e-03,6.96501e-03,-1.20454e-02,-8.69344e-04,4.70645e-03,-2.69928e-02,1.85409e-02,-2.40140e-03,-1.89884e-02,2.12569e-02,-9.36318e-03,1.90785e-03,-2.19026e-03,9.03984e-03,-6.65185e-03,-7.26101e-03,-8.56157e-03,5.68362e-04,1.41897e-02,1.25536e-02,-1.44146e-02,-3.04715e-03,-1.60013e-03,1.06868e-02,-4.67485e-02,-5.79827e-02,3.18326e-02,1.77613e-01,8.37464e-03,1.84273e-02,-1.83663e-01,
1.75947e-03,-8.35342e-03,4.82404e-03,7.50272e-03,-1.39218e-02,-7.31285e-04,5.98566e-03,-3.23736e-02,2.28166e-02,-3.21589e-03,-2.16017e-02,2.37784e-02,-1.01579e-02,1.56493e-03,-2.02901e-03,9.96812e-03,-6.99311e-03,-1.05698e-02,-1.40113e-02,2.30051e-02,1.97251e-02,2.29521e-02,-4.66074e-02,-3.71076e-03,7.14175e-04,7.27048e-03,-4.39958e-02,2.11283e-02,-7.89270e-02,8.37464e-03,1.89209e-01,4.75544e-02,-1.88707e-01,
1.18604e-03,-7.07298e-03,3.78195e-03,6.59328e-03,-1.09973e-02,-1.42105e-03,5.81969e-03,-2.61784e-02,1.75371e-02,-3.19418e-03,-1.73148e-02,2.04678e-02,-7.77114e-03,1.73121e-03,-2.28854e-03,9.02850e-03,-5.91285e-03,-1.22136e-02,-1.14313e-02,2.25245e-02,1.12433e-02,1.23587e-02,-1.33050e-02,7.50720e-04,6.43515e-03,-2.27645e-02,2.40029e-02,-5.63455e-02,-7.97050e-02,1.84273e-02,4.75544e-02,1.96644e-01,-1.94322e-01,
-7.46131e-04,-4.11433e-03,1.82489e-03,-2.12073e-04,-4.75055e-03,2.90650e-03,-9.51140e-04,-8.63392e-03,1.20876e-02,-6.33219e-03,-1.36163e-03,3.12809e-03,-7.90008e-03,-1.92383e-03,2.32051e-03,6.12142e-03,-1.63063e-03,4.75627e-04,-8.17513e-04,1.97741e-03,7.55995e-03,1.03030e-02,-2.08351e-02,-3.95700e-03,-1.72972e-03,4.74594e-04,4.17314e-02,5.07808e-02,7.39024e-02,-1.83663e-01,-1.88707e-01,-1.94322e-01,7.01467e-01,
