"","intercept_1","slope_1","intercept_2","slope_2","intercept_3","slope_3","intercept_4","slope_4","intercept_5","slope_5","intercept_6","slope_6","intercept_7","slope_7","intercept_8","slope_8","intercept_9","slope_9","intercept_10","slope_10","intercept_11","slope_11","intercept_12","slope_12","intercept_13","slope_13","intercept_14","slope_14","intercept_15","slope_15","intercept_16","slope_16","intercept_17","slope_17","intercept_18","slope_18","intercept_19","slope_19","intercept_20","slope_20"
"516",0.288241,0.242679,0.252479,0.246131,0.345699,0.343695,0.368488,0.431308,0.145187,0.158898,0.150641,0.168205,0.189285,0.249596,0.255094,0.381007,0.127914,0.149486,0.136386,0.171156,0.166406,0.222251,0.212085,0.404042,0.160229,0.199997,0.183627,0.197407,0.199967,0.245345,0.237116,0.330984,0.250664,0.238448,0.252132,0.234418,0.245544,0.259094,0.666837,0.786213
"517",0.222684,0.22479,0.293061,0.270035,0.285641,0.269684,0.479544,0.559256,0.157165,0.172764,0.178427,0.189878,0.175898,0.21716,0.402178,0.641401,0.130243,0.149884,0.150484,0.201376,0.183389,0.294526,0.216152,0.371229,0.157012,0.174377,0.152789,0.171978,0.174044,0.215357,0.267233,0.457636,0.241733,0.286745,0.25464,0.230745,0.235734,0.22565,0.562702,0.687175
"518",0.260829,0.243415,0.347189,0.315638,0.491271,0.436058,0.343523,0.3882,0.156838,0.170159,0.188819,0.193569,0.225384,0.274968,0.283673,0.436661,0.128712,0.147254,0.156251,0.207814,0.166752,0.230124,0.256961,0.541524,0.16079,0.185637,0.173372,0.207444,0.175219,0.221593,0.218382,0.33375,0.277114,0.314398,0.291315,0.283119,0.288569,0.333024,0.455592,0.586716
"519",0.354321,0.296094,0.311046,0.288877,0.368238,0.389567,0.262548,0.328835,0.144655,0.146091,0.162262,0.189458,0.211344,0.257857,0.225035,0.370101,0.131309,0.146598,0.167425,0.217458,0.177951,0.235419,0.2623,0.495837,0.177323,0.205846,0.191158,0.206309,0.235856,0.276884,0.538235,0.834334,0.246655,0.228352,0.442224,0.33728,0.290422,0.294843,0.44048,0.505206
"520",0.210883,0.224194,0.271203,0.249591,0.302112,0.33277,0.418609,0.494217,0.160328,0.188001,0.187682,0.201848,0.202737,0.251653,0.296401,0.484398,0.134341,0.150436,0.143641,0.175878,0.194114,0.286717,0.208583,0.338644,0.168678,0.182718,0.198669,0.244468,0.200556,0.248702,0.253427,0.426237,0.254277,0.235992,0.310703,0.320235,0.371653,0.381133,0.302409,0.370327
"521",0.229045,0.246289,0.315249,0.310258,0.337482,0.314052,0.369658,0.452609,0.167663,0.185878,0.173154,0.197689,0.198013,0.230098,0.491492,0.872912,0.128034,0.146071,0.15397,0.200877,0.191592,0.296282,0.209426,0.360505,0.160374,0.17646,0.181768,0.209834,0.215004,0.284149,0.243559,0.358627,0.242091,0.234355,0.272933,0.274065,0.284781,0.292004,0.393214,0.443959
"522",0.301165,0.340252,0.323177,0.307745,0.323259,0.324403,0.410671,0.486671,0.167022,0.199061,0.201063,0.226741,0.211132,0.267604,0.285951,0.492163,0.137561,0.165196,0.144169,0.18469,0.180284,0.272388,0.280166,0.639997,0.166894,0.182982,0.176688,0.216293,0.18572,0.24385,0.231918,0.398785,0.213248,0.21868,0.313118,0.282958,0.218775,0.229382,0.367516,0.45466
"523",0.249925,0.307275,0.415302,0.403957,0.385422,0.418974,0.534204,0.610214,0.15626,0.17298,0.160586,0.186952,0.195381,0.242261,0.278374,0.411579,0.128749,0.153634,0.147973,0.184278,0.162331,0.226384,0.211125,0.357537,0.163826,0.189952,0.209206,0.245754,0.207693,0.253112,0.224949,0.33889,0.329724,0.301228,0.33274,0.314278,0.231506,0.226589,0.280125,0.326468
"524",0.282463,0.322492,0.325616,0.351737,0.262654,0.272326,0.403337,0.485795,0.166278,0.193235,0.176439,0.216991,0.212333,0.278327,0.306267,0.474511,0.12877,0.146421,0.159064,0.218242,0.172509,0.257788,0.267548,0.597071,0.178213,0.190824,0.171919,0.188473,0.221554,0.302786,0.281245,0.422304,0.224532,0.245831,0.310682,0.266916,0.367279,0.345551,0.894807,0.980098
"525",0.243339,0.241642,0.343146,0.285716,0.480637,0.462782,0.353085,0.393752,0.17155,0.197367,0.190899,0.218519,0.226061,0.298284,0.275126,0.418652,0.127434,0.143672,0.144695,0.186473,0.173015,0.244634,0.211648,0.381391,0.166519,0.207818,0.214323,0.276736,0.19865,0.241109,0.332525,0.595332,0.217721,0.234401,0.246322,0.271974,0.373,0.359417,0.359798,0.471693
"526",0.23978,0.252126,0.238138,0.216163,0.325079,0.286123,0.475173,0.600133,0.152916,0.187686,0.203817,0.231407,0.225957,0.28917,0.369111,0.621196,0.133575,0.157729,0.148415,0.188531,0.172125,0.232416,0.23926,0.415106,0.151322,0.172374,0.158283,0.181621,0.215174,0.273672,0.270881,0.41893,0.265771,0.227562,0.240571,0.235735,0.353097,0.351236,0.424576,0.456292
"527",0.275407,0.263551,0.314236,0.324907,0.279713,0.282171,0.437555,0.561087,0.184067,0.203544,0.182945,0.208657,0.206343,0.276285,0.300004,0.457789,0.13666,0.161619,0.137183,0.166769,0.161514,0.220397,0.213578,0.354543,0.153414,0.172619,0.184172,0.210027,0.190126,0.210009,0.240474,0.325968,0.225496,0.246383,0.486753,0.415488,0.558538,0.467886,0.445921,0.460002
"528",0.352868,0.297217,0.368889,0.337592,0.450223,0.450069,0.578404,0.644311,0.149243,0.166452,0.174156,0.193755,0.204651,0.249582,0.262718,0.376087,0.135603,0.164593,0.1458,0.187008,0.202624,0.318993,0.197426,0.322584,0.151078,0.182132,0.202644,0.229963,0.221541,0.300433,0.284052,0.509743,0.250793,0.268607,0.26652,0.269485,0.264248,0.28648,0.45861,0.573558
"529",0.231579,0.240298,0.251827,0.268776,0.355227,0.374287,1.09046,1.47647,0.144373,0.173614,0.157537,0.190634,0.203358,0.250725,0.226482,0.318703,0.13699,0.16524,0.147559,0.193617,0.156915,0.21332,0.261677,0.542718,0.167438,0.158924,0.170306,0.192973,0.198079,0.258464,0.292471,0.437453,0.342508,0.33851,0.23071,0.251503,0.314765,0.318185,0.39022,0.518012
"530",0.188917,0.237671,0.35322,0.296375,0.41574,0.378216,0.365626,0.442538,0.182226,0.182345,0.19278,0.220464,0.251406,0.303582,0.239121,0.321625,0.133448,0.155029,0.161516,0.222949,0.16712,0.212195,0.221571,0.346496,0.144528,0.170807,0.172641,0.207287,0.227679,0.299147,0.308132,0.555177,0.248595,0.240442,0.273846,0.277916,0.317722,0.333255,0.36378,0.444336
"531",0.313996,0.283745,0.325311,0.303742,0.314855,0.265566,0.440789,0.507613,0.160627,0.191844,0.191801,0.21532,0.211964,0.283092,0.288773,0.483139,0.131784,0.159798,0.148438,0.194409,0.17593,0.252112,0.234596,0.445844,0.172826,0.195669,0.180572,0.209363,0.21846,0.269507,0.246707,0.356251,0.243281,0.235224,0.228065,0.218703,0.356779,0.359895,0.339522,0.407275
"532",0.235375,0.212002,0.400006,0.366266,0.360783,0.340979,0.537913,0.716794,0.175542,0.184688,0.19757,0.216295,0.205925,0.253638,0.238801,0.346089,0.131068,0.152242,0.161507,0.216747,0.1642,0.217294,0.22501,0.418659,0.160512,0.186617,0.161612,0.190776,0.177136,0.220514,0.301143,0.493856,0.263982,0.262758,0.32726,0.356482,0.294452,0.294076,0.354482,0.441303
"533",0.241766,0.243025,0.37169,0.328711,0.340248,0.347266,0.529279,0.62701,0.151511,0.173203,0.165875,0.182574,0.197088,0.24417,0.281893,0.451339,0.14024,0.158289,0.151043,0.191436,0.155429,0.19668,0.243277,0.479823,0.163779,0.181316,0.202384,0.224314,0.258734,0.347388,0.311256,0.498763,0.255545,0.28367,0.240584,0.23852,0.291919,0.293793,0.564154,0.683392
"534",0.218141,0.227603,0.343595,0.346356,0.28023,0.288437,0.42204,0.513874,0.159594,0.177367,0.232926,0.286751,0.211625,0.24817,0.268411,0.427789,0.127803,0.144308,0.148724,0.177309,0.175977,0.245323,0.226659,0.375168,0.153674,0.164075,0.205196,0.237387,0.193659,0.216584,0.273022,0.453469,0.262338,0.240578,0.283717,0.274124,0.301478,0.282022,0.899484,0.986347
"535",0.350195,0.331143,0.273246,0.26022,0.310262,0.298037,0.580066,0.753493,0.151155,0.171187,0.189137,0.236492,0.180704,0.225648,0.321288,0.648218,0.12951,0.145921,0.151213,0.208365,0.1663,0.236266,0.306736,0.786431,0.161879,0.19543,0.203699,0.241127,0.23635,0.307772,0.283246,0.472794,0.248571,0.211989,0.299293,0.283334,0.347605,0.321784,0.290134,0.378167
"536",0.276576,0.28719,0.267099,0.264503,0.339875,0.32753,0.388134,0.530707,0.159486,0.170173,0.192298,0.212837,0.202626,0.253183,0.269626,0.437469,0.12947,0.15132,0.152221,0.189523,0.170896,0.243968,0.201013,0.310822,0.150992,0.161976,0.166771,0.180956,0.291848,0.436801,0.296346,0.431523,0.262575,0.274732,0.473204,0.370178,0.455688,0.430703,0.427219,0.5472
"537",0.504304,0.411943,0.222178,0.234271,0.335542,0.334009,0.476936,0.489272,0.160494,0.16996,0.163819,0.193736,0.219824,0.277722,0.206846,0.308817,0.131732,0.155698,0.145147,0.194974,0.150612,0.199456,0.212846,0.420574,0.160754,0.173742,0.163538,0.178048,0.216897,0.272571,0.248536,0.359827,0.246001,0.303814,0.293221,0.293755,0.364845,0.348834,0.512661,0.635878
"538",0.266969,0.266133,0.287894,0.286282,0.393393,0.379354,0.35097,0.430913,0.151906,0.172877,0.200407,0.208743,0.22846,0.285049,0.324915,0.56133,0.130777,0.150572,0.144738,0.17225,0.160519,0.208064,0.277179,0.552561,0.154168,0.173108,0.204874,0.216004,0.194389,0.217251,0.299605,0.399181,0.284605,0.248905,0.325386,0.298166,0.42298,0.433513,0.559022,0.68118
"539",0.293876,0.301196,0.233524,0.214483,0.385399,0.384673,0.679307,0.886876,0.158066,0.155463,0.178746,0.194965,0.200481,0.255174,0.300227,0.426295,0.133475,0.152905,0.141148,0.174758,0.19191,0.279434,0.22525,0.383169,0.194388,0.21336,0.199938,0.217545,0.211507,0.266679,0.266251,0.417076,0.285272,0.28132,0.20671,0.246219,0.544642,0.527959,0.370597,0.422102
"540",0.249746,0.289663,0.329837,0.339457,0.336733,0.338022,0.344959,0.435844,0.160203,0.163804,0.167262,0.199269,0.183603,0.225943,0.324449,0.633293,0.124504,0.141908,0.147923,0.190042,0.17581,0.268971,0.234367,0.450872,0.150241,0.152162,0.171418,0.187843,0.245505,0.32324,0.306132,0.545521,0.246154,0.256157,0.244108,0.242223,0.405724,0.336025,0.303122,0.384148
"541",0.252586,0.340834,0.300612,0.29374,0.235045,0.2391,0.366947,0.420458,0.153018,0.168726,0.174253,0.206714,0.207231,0.252495,0.248785,0.41401,0.127948,0.140988,0.141977,0.171681,0.170304,0.229664,0.245623,0.518865,0.152871,0.155466,0.189214,0.221182,0.191178,0.235407,0.326831,0.522,0.225134,0.253052,0.294019,0.279265,0.302997,0.30665,0.715695,0.838006
"542",0.263463,0.374601,0.248203,0.256012,0.345086,0.35958,0.34838,0.409639,0.158661,0.181807,0.179416,0.199162,0.21816,0.280857,0.462738,0.896953,0.13727,0.158217,0.134181,0.161309,0.177374,0.234993,0.209146,0.323118,0.156509,0.170659,0.185717,0.210473,0.257739,0.324403,0.265637,0.425287,0.285767,0.257769,0.276985,0.244037,0.311136,0.316294,0.628483,0.726351
"543",0.196473,0.19989,0.238075,0.200773,0.247434,0.25815,0.365531,0.496045,0.151592,0.157465,0.190624,0.240529,0.177133,0.232109,0.229022,0.391124,0.130326,0.14307,0.159034,0.215691,0.178324,0.266828,0.241743,0.508034,0.14808,0.173224,0.178308,0.213201,0.209412,0.233695,0.275703,0.404359,0.246271,0.306704,0.295955,0.292127,0.366409,0.358739,0.46676,0.5565
"544",0.22113,0.239318,0.393961,0.362357,0.475109,0.459226,0.410412,0.448292,0.169009,0.182549,0.190788,0.225601,0.262914,0.323884,0.248568,0.373843,0.13221,0.16382,0.14726,0.192684,0.157162,0.213038,0.225872,0.430699,0.148281,0.162336,0.170077,0.193698,0.206312,0.264592,0.357361,0.661951,0.302031,0.30273,0.40223,0.353712,0.366066,0.336793,0.450267,0.524274
"545",0.276096,0.28911,0.30845,0.276282,0.409521,0.395437,0.626641,0.79776,0.158025,0.187516,0.147651,0.166899,0.214861,0.270069,0.295018,0.437075,0.133773,0.154501,0.145564,0.187706,0.180437,0.271796,0.211071,0.429456,0.156816,0.187333,0.166042,0.199373,0.178094,0.23709,0.350737,0.63894,0.278065,0.293918,0.296905,0.278518,0.270301,0.239538,0.410676,0.500561
"546",0.286166,0.307308,0.251159,0.235555,0.257438,0.243318,0.552505,0.619301,0.147278,0.164931,0.172768,0.20304,0.212139,0.254093,0.321729,0.632614,0.129759,0.145526,0.152076,0.203085,0.183453,0.273115,0.234118,0.460952,0.15744,0.177532,0.181651,0.208362,0.208748,0.259084,0.280138,0.389591,0.283058,0.314169,0.239427,0.237312,0.279384,0.292279,0.394834,0.451869
"547",0.245006,0.262821,0.364001,0.324468,0.319221,0.328601,0.291621,0.356498,0.150465,0.164521,0.242384,0.282401,0.19643,0.249847,0.291881,0.484129,0.129535,0.158682,0.137073,0.171387,0.181765,0.265507,0.230109,0.414365,0.149632,0.161664,0.17631,0.218104,0.255395,0.340207,0.346416,0.664237,0.2933,0.278686,0.354913,0.332024,0.259028,0.280898,0.546878,0.692337
"548",0.237472,0.222742,0.296532,0.271334,0.291523,0.273833,0.526992,0.650296,0.170417,0.168958,0.161576,0.176667,0.193133,0.239408,0.368349,0.623988,0.125237,0.139659,0.145122,0.185671,0.17213,0.245588,0.252789,0.530333,0.154593,0.169336,0.193569,0.228016,0.225279,0.291272,0.269826,0.431923,0.294581,0.332275,0.337241,0.346502,0.277753,0.276512,0.410007,0.509799
"549",0.33248,0.303969,0.226013,0.237133,0.325838,0.340276,0.296639,0.356416,0.163842,0.189199,0.173431,0.208095,0.191104,0.290545,0.234032,0.360484,0.127192,0.143063,0.139206,0.174585,0.159175,0.212512,0.228688,0.393184,0.178321,0.190783,0.17873,0.215857,0.189314,0.228592,0.455783,0.654724,0.264572,0.259066,0.289483,0.295589,0.342127,0.338105,0.390064,0.435414
"550",0.238102,0.225455,0.290071,0.295915,0.283332,0.296145,0.411658,0.487675,0.160149,0.189392,0.197876,0.215156,0.186314,0.227851,0.415881,0.7473,0.128723,0.146061,0.135014,0.156523,0.166877,0.230937,0.289759,0.569083,0.165124,0.17682,0.168331,0.1885,0.217031,0.279354,0.236855,0.288767,0.215358,0.222259,0.358287,0.326328,0.43208,0.420481,0.46315,0.568283
"551",0.264355,0.268336,0.276209,0.252952,0.353501,0.336727,0.851826,0.99534,0.161751,0.187853,0.177018,0.216663,0.239305,0.256259,0.315049,0.484876,0.13854,0.163037,0.164216,0.2259,0.178216,0.25087,0.223689,0.417304,0.150042,0.160034,0.196802,0.234182,0.169487,0.199637,0.227548,0.341314,0.240487,0.220321,0.352118,0.347832,0.299696,0.320234,0.490771,0.593373
"552",0.261442,0.28508,0.264343,0.252756,0.32453,0.315603,0.555531,0.646096,0.178572,0.197296,0.198063,0.214332,0.230101,0.309965,0.27796,0.4421,0.124171,0.142847,0.152427,0.202596,0.182654,0.27316,0.170459,0.245856,0.156803,0.182544,0.215844,0.269475,0.163531,0.192642,0.226736,0.340011,0.259053,0.30913,0.376856,0.349339,0.372997,0.389836,0.327404,0.363795
"553",0.244765,0.234767,0.39959,0.392292,0.411093,0.455781,0.536493,0.677171,0.165129,0.178947,0.179666,0.205904,0.19382,0.265297,0.223986,0.319407,0.127869,0.149619,0.150591,0.191784,0.166116,0.233254,0.213385,0.330521,0.155549,0.179871,0.223049,0.25878,0.182886,0.217425,0.272666,0.462153,0.295631,0.321707,0.274487,0.283143,0.296389,0.29079,0.510819,0.641234
"554",0.203488,0.23476,0.403738,0.369156,0.369183,0.366037,0.343364,0.38652,0.143147,0.148119,0.178207,0.222878,0.205178,0.251896,0.373523,0.773595,0.13683,0.155024,0.153774,0.201212,0.161104,0.221116,0.224518,0.389984,0.151098,0.167529,0.183001,0.206506,0.208199,0.255641,0.337108,0.528766,0.228749,0.274916,0.242392,0.232465,0.401093,0.386571,0.337736,0.398966
"555",0.243589,0.310973,0.32482,0.324616,0.229924,0.231366,0.403698,0.480483,0.163874,0.199404,0.190137,0.233413,0.219568,0.275087,0.219623,0.325506,0.132177,0.146765,0.15008,0.186697,0.198074,0.299231,0.223644,0.37962,0.149643,0.16585,0.220226,0.263463,0.212147,0.284038,0.245034,0.381434,0.253682,0.263004,0.340375,0.306877,0.298591,0.267697,0.314077,0.341196
"556",0.296934,0.254052,0.249106,0.231869,0.369507,0.393731,0.356217,0.41506,0.150202,0.163249,0.210508,0.250705,0.185204,0.239489,0.285424,0.443571,0.141472,0.167545,0.15794,0.204304,0.173352,0.233541,0.228671,0.405128,0.156328,0.172802,0.229776,0.261854,0.207192,0.265057,0.251798,0.387885,0.252298,0.269694,0.416354,0.372992,0.297715,0.312569,0.46774,0.572958
"557",0.277715,0.315338,0.211448,0.229358,0.570105,0.517946,0.431547,0.54301,0.153528,0.177608,0.19156,0.222483,0.233012,0.308266,0.3114,0.484828,0.136417,0.169645,0.144961,0.18086,0.171859,0.258221,0.264534,0.546202,0.161786,0.186256,0.1593,0.179467,0.182143,0.232102,0.252887,0.401345,0.222485,0.222938,0.30726,0.29306,0.367045,0.344945,0.290923,0.331588
"558",0.23505,0.219376,0.273694,0.261659,0.340341,0.37218,0.367473,0.452733,0.150198,0.167001,0.172905,0.190489,0.190799,0.253901,0.243297,0.40915,0.135216,0.150759,0.149203,0.200281,0.177684,0.249096,0.218139,0.380428,0.151852,0.175838,0.182958,0.194428,0.267319,0.387384,0.421037,0.727206,0.241114,0.296564,0.274228,0.285298,0.431864,0.42239,0.385514,0.509842
"559",0.258984,0.25777,0.227751,0.251115,0.458105,0.467099,0.409321,0.508426,0.151978,0.172638,0.164751,0.191294,0.187234,0.240528,0.241915,0.397777,0.129935,0.153888,0.144831,0.191669,0.169897,0.246141,0.287913,0.631674,0.168918,0.176266,0.169888,0.187922,0.202631,0.254404,0.304591,0.460545,0.228833,0.26966,0.244823,0.235651,0.453901,0.413387,0.320982,0.377075
"560",0.290706,0.307496,0.273182,0.326295,0.430025,0.430458,0.363664,0.505689,0.158839,0.175452,0.17011,0.201294,0.202457,0.266132,0.232164,0.342186,0.135001,0.163708,0.158755,0.217117,0.166556,0.233886,0.239355,0.495642,0.168788,0.183024,0.150709,0.171761,0.199222,0.246386,0.258724,0.397117,0.295995,0.359919,0.265274,0.285543,0.302338,0.286017,0.350395,0.418302
"561",0.198863,0.250789,0.294336,0.29102,0.398313,0.368777,0.507447,0.540764,0.158638,0.174233,0.195015,0.234683,0.247374,0.346487,0.251121,0.388746,0.133786,0.158592,0.133205,0.155713,0.164165,0.233098,0.213538,0.348405,0.151078,0.168999,0.175362,0.194362,0.210707,0.252844,0.358895,0.619918,0.275948,0.339341,0.252766,0.24634,0.33328,0.319625,0.498705,0.65171
"562",0.306949,0.30755,0.323831,0.314604,0.312729,0.299585,0.36082,0.385176,0.163944,0.185466,0.179961,0.194522,0.18584,0.242338,0.228843,0.346499,0.136125,0.171113,0.148649,0.181923,0.168689,0.244661,0.24407,0.484096,0.16484,0.181302,0.173812,0.206599,0.212809,0.279839,0.278587,0.415022,0.32846,0.333626,0.261092,0.285767,0.338779,0.354959,0.697321,0.871492
"563",0.277031,0.299704,0.315149,0.296166,0.323803,0.316404,0.49177,0.654337,0.157002,0.183699,0.171151,0.182361,0.189604,0.236118,0.251998,0.400446,0.126437,0.147419,0.142269,0.17219,0.161189,0.210906,0.22037,0.41357,0.16545,0.176598,0.187978,0.226009,0.253604,0.318843,0.291778,0.447263,0.282869,0.250367,0.249338,0.262619,0.319824,0.345244,0.425227,0.502671
"564",0.251077,0.250161,0.361994,0.331505,0.276854,0.286,0.331763,0.388306,0.142063,0.152381,0.169024,0.200583,0.302028,0.38544,0.259875,0.385412,0.130399,0.145099,0.141501,0.175787,0.187426,0.270611,0.255907,0.495157,0.156782,0.171283,0.179146,0.212019,0.174048,0.215213,0.229257,0.327363,0.230508,0.257617,0.364697,0.333855,0.350912,0.383431,0.631258,0.714141
"565",0.226475,0.234827,0.244797,0.250894,0.269801,0.278668,0.421053,0.510636,0.174138,0.198339,0.196195,0.224686,0.235489,0.2677,0.27813,0.464516,0.129692,0.150322,0.1429,0.173634,0.177328,0.263103,0.249137,0.43712,0.153167,0.162137,0.164335,0.197896,0.251351,0.32708,0.388403,0.631822,0.295263,0.338233,0.284931,0.272117,0.428828,0.455096,0.308835,0.332671
"566",0.213584,0.19823,0.347426,0.298901,0.334447,0.36505,0.415493,0.49517,0.158125,0.168012,0.187629,0.229627,0.223795,0.27329,0.234731,0.389987,0.126578,0.152426,0.149139,0.183464,0.153786,0.210421,0.224142,0.42576,0.154873,0.180192,0.165024,0.189227,0.182806,0.229848,0.292674,0.441812,0.232806,0.244102,0.491562,0.470537,0.334669,0.349308,0.302068,0.353828
"567",0.27833,0.283902,0.258245,0.271788,0.239129,0.271501,0.406753,0.4814,0.162145,0.185079,0.19897,0.251247,0.220008,0.310605,0.276769,0.457932,0.129732,0.154882,0.149066,0.192291,0.183226,0.282381,0.194269,0.310442,0.157249,0.170851,0.188734,0.226192,0.212106,0.253089,0.330173,0.549765,0.284743,0.283121,0.238449,0.248326,0.304728,0.281004,0.380495,0.426753
"568",0.422682,0.335068,0.395173,0.342377,0.278141,0.275793,0.368521,0.40038,0.166778,0.182544,0.210637,0.255965,0.245923,0.314622,0.307316,0.479137,0.129611,0.159638,0.150956,0.21003,0.174145,0.256174,0.231331,0.435523,0.152023,0.181417,0.180397,0.223171,0.203539,0.273665,0.304324,0.551648,0.253731,0.238825,0.209617,0.216825,0.320957,0.301091,0.471073,0.622345
"569",0.241412,0.27136,0.31644,0.293497,0.334193,0.320102,0.405862,0.456765,0.15091,0.168719,0.188735,0.214778,0.190423,0.242651,0.375772,0.695877,0.134072,0.159457,0.144294,0.179161,0.188798,0.289708,0.245031,0.426963,0.149921,0.1622,0.169595,0.203828,0.22211,0.287539,0.299156,0.482509,0.336039,0.314406,0.288335,0.280661,0.314312,0.312612,0.517582,0.611505
"570",0.221306,0.234517,0.316418,0.317618,0.310717,0.300914,0.565692,0.672507,0.151004,0.162816,0.173506,0.205359,0.188995,0.250089,0.320701,0.505427,0.133742,0.148107,0.140908,0.167783,0.159992,0.218833,0.227366,0.391813,0.151485,0.168605,0.192262,0.224692,0.312972,0.365878,0.265544,0.430478,0.218628,0.248544,0.221104,0.208088,0.400934,0.375282,0.283217,0.300935
"571",0.248058,0.244474,0.292661,0.296269,0.375156,0.387494,0.631777,0.785105,0.158368,0.17141,0.233838,0.269027,0.212548,0.270688,0.297324,0.460961,0.130451,0.155206,0.157314,0.210534,0.160643,0.214213,0.251335,0.490625,0.16963,0.188373,0.160409,0.18449,0.242042,0.3222,0.291538,0.446984,0.252455,0.228798,0.26007,0.266756,0.279394,0.28573,0.28815,0.33275
"572",0.227092,0.245205,0.280955,0.284516,0.321828,0.320122,0.493387,0.562394,0.155849,0.170935,0.182239,0.204005,0.25487,0.31581,0.236484,0.346233,0.129608,0.153845,0.14782,0.182906,0.171881,0.237316,0.223007,0.406317,0.143205,0.155447,0.189039,0.212711,0.186711,0.230098,0.247849,0.39061,0.242243,0.226611,0.316329,0.327999,0.268333,0.251683,0.372189,0.429071
"573",0.360397,0.32754,0.295085,0.280453,0.338206,0.320658,1.17143,1.28697,0.150738,0.171875,0.190575,0.253882,0.164315,0.206395,0.243914,0.374781,0.130126,0.151802,0.14499,0.190531,0.175796,0.246383,0.200075,0.298842,0.165204,0.182961,0.163109,0.178784,0.184692,0.236383,0.297716,0.470518,0.233148,0.2502,0.249642,0.274437,0.305798,0.289884,0.502664,0.683205
"574",0.447923,0.388619,0.319978,0.307281,0.389906,0.38874,0.331982,0.369351,0.148505,0.172051,0.175833,0.215837,0.214976,0.267309,0.305779,0.524106,0.129031,0.151694,0.13912,0.161684,0.171582,0.229864,0.28651,0.612397,0.143351,0.156218,0.192013,0.211487,0.233309,0.272668,0.295534,0.456578,0.235885,0.217735,0.332043,0.303645,0.269423,0.271549,0.419321,0.470704
"575",0.322266,0.328866,0.274374,0.272683,0.322423,0.337773,0.629278,0.86577,0.157536,0.164203,0.16963,0.200443,0.26192,0.354677,0.255729,0.367206,0.128801,0.142468,0.147782,0.184843,0.160659,0.217846,0.255576,0.549565,0.176772,0.192463,0.181546,0.214937,0.184337,0.225387,0.241124,0.347306,0.307046,0.36924,0.325017,0.310671,0.34295,0.327018,0.402821,0.495718
"576",0.38052,0.428476,0.321799,0.296177,0.355901,0.369958,0.407177,0.544872,0.154521,0.167919,0.180573,0.20391,0.192028,0.239175,0.359148,0.643864,0.125566,0.138775,0.146534,0.194671,0.162697,0.224375,0.262561,0.50166,0.158303,0.184757,0.164296,0.177323,0.210771,0.282255,0.334721,0.591674,0.290645,0.333896,0.263756,0.249414,0.301687,0.308374,0.602048,0.647772
"577",0.246387,0.247592,0.30908,0.322642,0.370548,0.35772,0.566414,0.700501,0.17282,0.208146,0.195186,0.218516,0.267781,0.348869,0.272316,0.410688,0.142695,0.161582,0.158978,0.192942,0.179169,0.248146,0.234622,0.41232,0.15917,0.174929,0.185415,0.207419,0.224204,0.273291,0.246781,0.39458,0.242642,0.212786,0.293154,0.282096,0.401832,0.389548,0.498254,0.678058
"578",0.210671,0.207549,0.235806,0.236672,0.28544,0.281393,0.529176,0.673879,0.156215,0.166525,0.16066,0.185294,0.193977,0.250658,0.256914,0.383736,0.137123,0.169541,0.161745,0.206953,0.207715,0.306133,0.223426,0.35567,0.159021,0.186712,0.181984,0.202601,0.273573,0.35046,0.286892,0.3867,0.248194,0.26343,0.42355,0.378503,0.311369,0.318614,0.560984,0.617919
"579",0.219613,0.205332,0.250654,0.234829,0.255835,0.272259,0.366335,0.466902,0.155292,0.185008,0.190226,0.256232,0.203909,0.254407,0.258982,0.417206,0.129005,0.141306,0.163222,0.230046,0.181222,0.27024,0.24681,0.544151,0.166861,0.176672,0.206525,0.23062,0.191051,0.239715,0.288042,0.497033,0.251468,0.224502,0.362247,0.341875,0.319067,0.305315,0.391971,0.443703
"580",0.215978,0.228304,0.244309,0.270376,0.370801,0.365766,0.38909,0.415816,0.17245,0.178801,0.206391,0.244659,0.271081,0.315359,0.262534,0.346381,0.12556,0.148105,0.147832,0.195516,0.152692,0.199036,0.222996,0.395094,0.158538,0.172432,0.16912,0.197617,0.246414,0.318277,0.243556,0.344216,0.229556,0.288719,0.234118,0.233766,0.278317,0.284073,0.341671,0.461758
"581",0.258771,0.372387,0.2427,0.25362,0.270212,0.275675,0.629238,0.682027,0.14537,0.163034,0.161769,0.186211,0.229596,0.256483,0.26266,0.428163,0.12826,0.144229,0.148509,0.188725,0.17231,0.259377,0.236746,0.454297,0.147576,0.160332,0.174955,0.194379,0.223304,0.307218,0.23838,0.339297,0.361092,0.386321,0.268215,0.254907,0.404524,0.36865,0.289249,0.340834
"582",0.272588,0.278879,0.296367,0.289873,0.309136,0.297142,0.402562,0.404601,0.152128,0.163085,0.195829,0.221664,0.203501,0.233406,0.332338,0.476575,0.126983,0.145282,0.13598,0.167834,0.164103,0.220267,0.226168,0.463182,0.15714,0.182199,0.167595,0.190209,0.177329,0.236184,0.269844,0.468789,0.238495,0.252173,0.246318,0.242201,0.362643,0.359006,0.454304,0.550744
