  -29296.250	       0.798	       0.732	     0.27753	     0.95480	     0.73622	
  -29309.716	       0.786	       0.725	     0.27695	     0.95400	     0.73472	
  -29286.762	       0.816	       0.736	     0.27756	     0.95325	     0.73479	
  -29309.425	       0.850	       0.732	     0.27818	     0.95281	     0.73360	
  -29317.359	       0.814	       0.727	     0.27743	     0.95324	     0.73245	
  -29314.614	       0.774	       0.730	     0.27658	     0.95504	     0.73123	
  -29316.223	       0.828	       0.729	     0.27646	     0.95437	     0.72980	
  -29328.570	       0.798	       0.720	     0.27595	     0.95343	     0.72772	
  -29310.628	       0.798	       0.736	     0.27385	     0.95361	     0.72525	
  -29307.328	       0.798	       0.731	     0.27377	     0.95279	     0.72483	
  -29307.019	       0.776	       0.725	     0.27379	     0.95108	     0.72434	
  -29291.479	       0.814	       0.733	     0.27168	     0.94996	     0.72120	
  -29267.682	       0.772	       0.729	     0.27027	     0.95034	     0.71823	
  -29268.482	       0.806	       0.735	     0.27124	     0.95174	     0.71887	
  -29282.328	       0.832	       0.733	     0.26992	     0.95027	     0.71671	
  -29332.450	       0.828	       0.732	     0.26715	     0.95041	     0.71643	
  -29277.347	       0.812	       0.732	     0.26545	     0.95216	     0.71506	
  -29376.296	       0.812	       0.726	     0.26385	     0.95103	     0.71348	
  -29313.338	       0.820	       0.735	     0.26432	     0.95170	     0.71175	
  -29296.420	       0.800	       0.733	     0.26445	     0.95141	     0.71304	
  -29334.473	       0.804	       0.735	     0.26438	     0.94903	     0.71254	
  -29316.239	       0.794	       0.742	     0.26278	     0.95010	     0.71101	
  -29290.483	       0.794	       0.735	     0.26279	     0.95241	     0.71105	
  -29291.046	       0.802	       0.735	     0.26155	     0.95324	     0.70842	
  -29322.773	       0.794	       0.734	     0.26156	     0.95319	     0.70613	
  -29327.085	       0.792	       0.729	     0.26031	     0.95296	     0.70467	
  -29318.453	       0.790	       0.730	     0.25952	     0.95274	     0.70218	
  -29308.176	       0.838	       0.730	     0.26093	     0.95188	     0.70234	
  -29303.933	       0.810	       0.739	     0.26206	     0.95014	     0.70206	
  -29321.844	       0.822	       0.730	     0.26096	     0.95055	     0.69989	
  -29331.116	       0.764	       0.733	     0.26229	     0.95086	     0.70147	
  -29307.240	       0.816	       0.732	     0.25961	     0.95295	     0.70128	
  -29308.847	       0.788	       0.729	     0.25878	     0.95390	     0.70137	
  -29323.846	       0.806	       0.733	     0.25925	     0.95442	     0.70124	
  -29285.962	       0.808	       0.729	     0.25846	     0.95518	     0.69941	
  -29327.426	       0.786	       0.735	     0.25654	     0.95567	     0.69809	
  -29326.632	       0.798	       0.728	     0.25543	     0.95647	     0.69636	
  -29289.089	       0.834	       0.729	     0.25599	     0.95622	     0.69662	
  -29292.349	       0.824	       0.727	     0.25593	     0.95685	     0.69655	
  -29315.963	       0.806	       0.727	     0.25467	     0.95742	     0.69584	
  -29289.899	       0.800	       0.732	     0.25414	     0.95666	     0.69624	
  -29302.608	       0.782	       0.731	     0.25401	     0.95671	     0.69383	
  -29331.277	       0.790	       0.721	     0.25444	     0.95780	     0.69479	
  -29344.278	       0.792	       0.730	     0.25372	     0.95684	     0.69297	
  -29289.622	       0.800	       0.736	     0.25402	     0.95503	     0.68977	
  -29273.274	       0.788	       0.729	     0.25395	     0.95592	     0.68765	
  -29336.460	       0.790	       0.729	     0.25466	     0.95596	     0.68627	
  -29329.007	       0.810	       0.727	     0.25453	     0.95663	     0.68418	
  -29300.700	       0.840	       0.732	     0.25279	     0.95672	     0.68114	
  -29303.213	       0.826	       0.722	     0.25281	     0.95770	     0.67983	
  -29265.875	       0.816	       0.723	     0.25231	     0.95666	     0.67834	
  -29327.272	       0.776	       0.731	     0.25118	     0.95735	     0.67615	
  -29298.686	       0.822	       0.721	     0.25276	     0.95764	     0.67649	
  -29304.718	       0.824	       0.731	     0.25261	     0.95656	     0.67514	
  -29281.958	       0.824	       0.733	     0.25064	     0.95500	     0.67292	
  -29329.800	       0.756	       0.728	     0.24900	     0.95274	     0.67095	
  -29330.424	       0.794	       0.738	     0.24670	     0.95214	     0.66846	
  -29294.379	       0.846	       0.731	     0.24645	     0.95166	     0.66888	
  -29304.945	       0.838	       0.732	     0.24708	     0.95063	     0.66931	
  -29272.825	       0.850	       0.738	     0.24556	     0.94751	     0.66954	
  -29303.261	       0.824	       0.740	     0.24662	     0.94677	     0.66913	
  -29281.083	       0.784	       0.735	     0.24561	     0.94654	     0.66945	
  -29326.529	       0.802	       0.745	     0.24647	     0.94531	     0.66772	
  -29270.883	       0.816	       0.730	     0.24654	     0.94623	     0.66828	
  -29318.068	       0.796	       0.733	     0.24595	     0.94676	     0.66768	
  -29332.382	       0.808	       0.732	     0.24731	     0.94845	     0.66670	
  -29329.689	       0.796	       0.728	     0.24651	     0.94759	     0.66699	
  -29299.162	       0.816	       0.728	     0.24696	     0.94802	     0.66795	
  -29296.581	       0.818	       0.731	     0.24777	     0.94793	     0.67021	
  -29336.945	       0.812	       0.728	     0.24823	     0.94712	     0.67399	
  -29297.610	       0.778	       0.732	     0.24988	     0.94727	     0.67776	
  -29307.590	       0.786	       0.729	     0.25097	     0.94912	     0.67685	
  -29301.934	       0.800	       0.735	     0.24922	     0.94981	     0.67599	
  -29333.718	       0.832	       0.736	     0.24740	     0.95112	     0.67622	
  -29318.687	       0.822	       0.739	     0.24841	     0.95194	     0.67636	
  -29309.547	       0.814	       0.729	     0.24752	     0.95164	     0.67704	
  -29289.158	       0.818	       0.731	     0.24789	     0.95132	     0.67738	
  -29303.256	       0.806	       0.731	     0.24848	     0.95074	     0.67605	
  -29290.774	       0.826	       0.733	     0.24911	     0.94900	     0.67660	
  -29307.573	       0.846	       0.730	     0.24980	     0.94917	     0.67653	
  -29313.664	       0.822	       0.729	     0.25004	     0.94802	     0.67590	
  -29287.207	       0.820	       0.724	     0.24893	     0.95001	     0.67626	
  -29332.852	       0.778	       0.727	     0.24784	     0.94915	     0.67687	
  -29301.771	       0.814	       0.730	     0.24673	     0.94992	     0.67720	
  -29367.974	       0.834	       0.729	     0.24665	     0.95146	     0.67728	
  -29356.985	       0.842	       0.730	     0.24618	     0.95219	     0.67549	
  -29310.372	       0.804	       0.739	     0.24441	     0.95275	     0.67312	
  -29295.584	       0.806	       0.731	     0.24398	     0.95250	     0.67234	
  -29317.556	       0.822	       0.728	     0.24387	     0.95150	     0.67202	
  -29292.051	       0.806	       0.736	     0.24332	     0.95272	     0.67177	
  -29338.430	       0.818	       0.730	     0.24440	     0.95264	     0.67111	
  -29261.612	       0.798	       0.733	     0.24579	     0.95240	     0.67050	
  -29324.804	       0.794	       0.729	     0.24513	     0.95219	     0.66907	
  -29291.202	       0.798	       0.721	     0.24424	     0.95204	     0.66666	
  -29339.874	       0.842	       0.735	     0.24399	     0.95299	     0.66606	
  -29282.377	       0.812	       0.732	     0.24336	     0.95364	     0.66531	
  -29293.870	       0.810	       0.735	     0.24351	     0.95241	     0.66620	
  -29303.542	       0.804	       0.734	     0.24134	     0.95129	     0.66461	
  -29303.537	       0.820	       0.738	     0.24202	     0.95005	     0.66435	
  -29260.795	       0.808	       0.736	     0.24301	     0.95077	     0.66540	
  -29247.470	       0.804	       0.727	     0.24172	     0.95087	     0.66785	
  -29283.783	       0.804	       0.733	     0.24123	     0.94983	     0.66866	
  -29317.381	       0.796	       0.730	     0.24148	     0.94875	     0.66862	
  -29244.135	       0.800	       0.736	     0.24157	     0.94647	     0.66731	
  -29282.288	       0.828	       0.740	     0.24316	     0.94760	     0.66825	
  -29294.882	       0.800	       0.728	     0.24266	     0.94754	     0.66776	
  -29303.780	       0.838	       0.733	     0.24367	     0.94889	     0.66499	
  -29303.160	       0.768	       0.732	     0.24301	     0.94886	     0.66382	
  -29330.165	       0.814	       0.734	     0.24336	     0.94804	     0.66280	
  -29311.327	       0.816	       0.734	     0.24286	     0.94736	     0.66163	
  -29310.422	       0.824	       0.735	     0.24201	     0.94720	     0.66058	
  -29281.959	       0.808	       0.735	     0.24187	     0.94658	     0.66138	
  -29273.634	       0.832	       0.728	     0.24210	     0.94755	     0.66209	
  -29296.037	       0.834	       0.739	     0.24357	     0.94697	     0.66155	
  -29253.765	       0.800	       0.732	     0.24427	     0.94771	     0.66152	
  -29309.196	       0.838	       0.736	     0.24450	     0.94832	     0.66097	
  -29314.921	       0.798	       0.723	     0.24631	     0.94751	     0.66155	
  -29294.658	       0.804	       0.733	     0.24663	     0.94787	     0.66010	
  -29327.058	       0.802	       0.731	     0.24508	     0.94622	     0.65894	
  -29318.566	       0.870	       0.731	     0.24421	     0.94706	     0.65857	
  -29266.914	       0.810	       0.735	     0.24227	     0.94693	     0.65740	
  -29312.673	       0.792	       0.737	     0.24142	     0.94670	     0.65547	
  -29332.292	       0.804	       0.726	     0.23926	     0.94614	     0.65333	
  -29285.050	       0.786	       0.731	     0.23837	     0.94889	     0.65186	
  -29313.973	       0.802	       0.736	     0.23767	     0.94969	     0.65047	
  -29312.529	       0.822	       0.737	     0.23633	     0.95129	     0.64850	
  -29325.398	       0.800	       0.734	     0.23446	     0.95032	     0.64595	
  -29281.007	       0.828	       0.729	     0.23401	     0.95070	     0.64472	
  -29289.144	       0.860	       0.725	     0.23467	     0.95111	     0.64467	
  -29305.149	       0.814	       0.737	     0.23192	     0.95140	     0.64441	
  -29270.826	       0.842	       0.729	     0.23076	     0.95132	     0.64225	
  -29291.853	       0.798	       0.728	     0.22928	     0.95152	     0.64089	
  -29287.862	       0.826	       0.736	     0.22865	     0.95063	     0.64103	
  -29297.832	       0.818	       0.736	     0.22761	     0.94935	     0.64159	
  -29274.924	       0.828	       0.731	     0.22575	     0.94984	     0.64038	
  -29301.210	       0.816	       0.730	     0.22493	     0.94906	     0.63896	
  -29256.700	       0.804	       0.731	     0.22608	     0.95029	     0.64106	
  -29264.422	       0.804	       0.734	     0.22491	     0.95002	     0.64167	
  -29288.013	       0.828	       0.733	     0.22465	     0.94965	     0.64363	
  -29270.923	       0.792	       0.734	     0.22370	     0.94940	     0.64137	
  -29286.804	       0.840	       0.730	     0.22570	     0.95067	     0.64252	
  -29272.656	       0.842	       0.727	     0.22685	     0.95127	     0.64338	
  -29278.945	       0.806	       0.729	     0.22701	     0.95280	     0.64305	
  -29272.785	       0.834	       0.739	     0.22760	     0.95357	     0.64330	
  -29300.288	       0.826	       0.734	     0.22727	     0.95297	     0.64191	
  -29333.391	       0.822	       0.726	     0.22546	     0.95272	     0.64021	
  -29332.779	       0.846	       0.735	     0.22617	     0.95138	     0.64076	
  -29320.676	       0.822	       0.723	     0.22545	     0.95150	     0.63882	
  -29321.993	       0.840	       0.740	     0.22515	     0.94935	     0.63689	
  -29304.671	       0.812	       0.743	     0.22432	     0.94959	     0.63513	
  -29325.198	       0.828	       0.729	     0.22325	     0.94783	     0.63261	
  -29323.158	       0.818	       0.737	     0.22332	     0.94653	     0.63072	
  -29282.527	       0.822	       0.734	     0.22206	     0.94554	     0.63022	
  -29303.280	       0.792	       0.734	     0.22219	     0.94663	     0.63227	
  -29286.321	       0.814	       0.736	     0.22232	     0.94624	     0.63309	
  -29296.851	       0.830	       0.731	     0.22238	     0.94746	     0.63294	
  -29277.890	       0.826	       0.726	     0.22286	     0.94911	     0.63337	
  -29300.883	       0.844	       0.727	     0.22118	     0.94940	     0.63248	
  -29357.021	       0.806	       0.731	     0.22147	     0.95111	     0.63286	
  -29339.387	       0.834	       0.734	     0.22088	     0.95120	     0.63364	
  -29316.965	       0.796	       0.730	     0.22220	     0.95071	     0.63364	
  -29306.431	       0.790	       0.720	     0.22240	     0.94983	     0.63431	
  -29311.018	       0.836	       0.731	     0.22250	     0.94912	     0.63350	
  -29302.975	       0.794	       0.734	     0.22256	     0.94883	     0.63188	
  -29299.790	       0.804	       0.732	     0.22133	     0.94650	     0.62830	
  -29317.069	       0.796	       0.732	     0.22058	     0.94542	     0.62636	
  -29294.685	       0.808	       0.736	     0.21917	     0.94462	     0.62440	
  -29299.849	       0.826	       0.723	     0.21940	     0.94578	     0.62352	
  -29340.799	       0.830	       0.732	     0.21982	     0.94605	     0.62377	
  -29342.657	       0.850	       0.732	     0.22167	     0.94550	     0.62468	
  -29287.620	       0.834	       0.740	     0.22259	     0.94618	     0.62526	
  -29291.376	       0.844	       0.735	     0.22402	     0.94505	     0.62591	
  -29313.376	       0.794	       0.733	     0.22537	     0.94530	     0.62550	
  -29285.740	       0.826	       0.741	     0.22595	     0.94684	     0.62546	
  -29322.021	       0.792	       0.724	     0.22425	     0.94858	     0.62552	
  -29268.184	       0.816	       0.727	     0.22545	     0.94890	     0.62594	
  -29374.825	       0.830	       0.728	     0.22541	     0.94867	     0.62459	
  -29318.644	       0.830	       0.732	     0.22484	     0.95072	     0.62550	
  -29317.731	       0.836	       0.729	     0.22439	     0.95110	     0.62743	
  -29326.164	       0.826	       0.729	     0.22544	     0.95000	     0.62671	
  -29296.143	       0.822	       0.741	     0.22556	     0.95050	     0.62576	
  -29342.192	       0.844	       0.729	     0.22532	     0.94998	     0.62591	
  -29291.507	       0.840	       0.733	     0.22625	     0.94830	     0.62662	
  -29284.319	       0.822	       0.735	     0.22635	     0.94839	     0.62467	
  -29285.558	       0.832	       0.729	     0.22652	     0.94813	     0.62425	
  -29321.935	       0.850	       0.727	     0.22774	     0.94733	     0.62383	
  -29308.745	       0.862	       0.732	     0.22749	     0.94749	     0.62509	
  -29286.107	       0.836	       0.735	     0.22848	     0.94710	     0.62450	
  -29310.429	       0.816	       0.740	     0.22895	     0.94688	     0.62289	
  -29269.367	       0.802	       0.734	     0.22845	     0.94627	     0.62164	
  -29333.654	       0.840	       0.737	     0.22773	     0.94277	     0.62063	
  -29319.519	       0.818	       0.735	     0.22897	     0.94046	     0.62024	
  -29326.621	       0.864	       0.736	     0.22954	     0.94222	     0.62141	
  -29302.633	       0.786	       0.734	     0.22910	     0.94302	     0.62383	
  -29318.842	       0.800	       0.730	     0.22948	     0.94298	     0.62431	
  -29311.954	       0.814	       0.728	     0.22985	     0.94353	     0.62600	
  -29330.461	       0.866	       0.736	     0.23113	     0.94499	     0.62672	
  -29322.433	       0.822	       0.734	     0.23159	     0.94724	     0.62772	
  -29298.462	       0.790	       0.732	     0.23120	     0.94862	     0.62794	
  -29304.820	       0.798	       0.727	     0.23116	     0.94904	     0.62734	
  -29290.007	       0.798	       0.739	     0.22995	     0.94990	     0.62460	
  -29277.846	       0.852	       0.737	     0.22961	     0.95024	     0.62461	
  -29305.601	       0.816	       0.730	     0.22933	     0.95115	     0.62271	
  -29320.702	       0.852	       0.732	     0.22822	     0.95072	     0.62161	
  -29314.016	       0.862	       0.728	     0.22811	     0.95091	     0.62252	
  -29301.936	       0.866	       0.740	     0.22705	     0.95063	     0.62101	
  -29321.654	       0.812	       0.729	     0.22354	     0.95103	     0.61986	
  -29284.844	       0.812	       0.730	     0.22408	     0.95180	     0.61733	
  -29312.708	       0.830	       0.734	     0.22325	     0.95193	     0.61639	
  -29271.349	       0.798	       0.733	     0.22114	     0.95349	     0.61531	
  -29300.627	       0.806	       0.731	     0.22028	     0.95291	     0.61485	
  -29291.312	       0.802	       0.732	     0.22099	     0.95299	     0.61520	
  -29300.656	       0.826	       0.730	     0.22068	     0.95140	     0.61386	
  -29267.637	       0.824	       0.731	     0.22044	     0.95143	     0.61376	
  -29278.663	       0.854	       0.738	     0.22094	     0.95091	     0.61343	
  -29300.816	       0.838	       0.729	     0.22030	     0.94934	     0.61330	
  -29286.957	       0.860	       0.736	     0.21827	     0.94878	     0.61144	
  -29274.403	       0.832	       0.739	     0.21638	     0.95033	     0.61121	
  -29289.596	       0.832	       0.739	     0.21415	     0.95105	     0.60943	
  -29299.144	       0.810	       0.729	     0.21416	     0.95086	     0.60972	
  -29284.738	       0.786	       0.735	     0.21478	     0.95176	     0.60861	
  -29323.412	       0.826	       0.731	     0.21448	     0.95157	     0.60556	
  -29291.852	       0.826	       0.734	     0.21386	     0.95073	     0.60507	
  -29332.361	       0.838	       0.737	     0.21223	     0.95285	     0.60456	
  -29311.377	       0.800	       0.732	     0.21193	     0.95393	     0.60458	
  -29298.977	       0.796	       0.732	     0.21116	     0.95317	     0.60363	
  -29296.068	       0.820	       0.730	     0.20942	     0.95356	     0.60159	
  -29311.031	       0.856	       0.730	     0.20705	     0.95448	     0.59997	
  -29304.201	       0.814	       0.738	     0.20691	     0.95495	     0.59864	
  -29255.864	       0.820	       0.739	     0.20600	     0.95425	     0.59726	
  -29303.311	       0.828	       0.730	     0.20547	     0.95592	     0.59751	
  -29290.073	       0.838	       0.727	     0.20362	     0.95686	     0.59674	
  -29318.694	       0.808	       0.727	     0.20373	     0.95722	     0.59706	
  -29366.335	       0.846	       0.727	     0.20548	     0.95822	     0.59726	
  -29358.630	       0.814	       0.721	     0.20589	     0.96009	     0.59749	
  -29312.578	       0.840	       0.727	     0.20578	     0.96030	     0.59818	
  -29332.590	       0.830	       0.731	     0.20546	     0.95901	     0.59918	
  -29332.879	       0.852	       0.725	     0.20652	     0.95872	     0.60022	
  -29316.284	       0.812	       0.725	     0.20715	     0.96022	     0.60174	
  -29349.274	       0.816	       0.734	     0.20769	     0.96061	     0.60016	
  -29290.880	       0.800	       0.726	     0.20664	     0.96016	     0.60021	
  -29295.998	       0.850	       0.725	     0.20841	     0.96041	     0.59924	
  -29327.496	       0.828	       0.729	     0.20848	     0.96007	     0.59984	
  -29313.809	       0.844	       0.736	     0.20869	     0.96134	     0.60124	
  -29277.739	       0.840	       0.729	     0.21017	     0.96183	     0.60172	
  -29282.193	       0.846	       0.730	     0.21222	     0.96207	     0.60382	
  -29272.864	       0.830	       0.728	     0.21297	     0.96169	     0.60469	
  -29317.384	       0.814	       0.731	     0.21307	     0.96007	     0.60438	
  -29324.646	       0.832	       0.725	     0.21325	     0.95815	     0.60478	
  -29274.668	       0.828	       0.731	     0.21249	     0.95710	     0.60293	
  -29321.383	       0.810	       0.729	     0.21391	     0.95648	     0.60181	
  -29317.124	       0.824	       0.719	     0.21390	     0.95547	     0.60249	
  -29284.555	       0.812	       0.733	     0.21223	     0.95780	     0.60278	
  -29324.247	       0.828	       0.729	     0.21244	     0.95679	     0.60244	
  -29313.098	       0.792	       0.725	     0.21003	     0.95596	     0.60242	
  -29260.141	       0.842	       0.735	     0.20883	     0.95510	     0.60102	
  -29306.827	       0.840	       0.740	     0.20860	     0.95628	     0.60047	
  -29303.532	       0.830	       0.731	     0.20834	     0.95425	     0.60033	
  -29301.707	       0.834	       0.730	     0.20652	     0.95314	     0.59852	
  -29281.548	       0.804	       0.728	     0.20545	     0.95239	     0.59806	
  -29280.110	       0.820	       0.740	     0.20656	     0.95211	     0.59862	
  -29299.808	       0.824	       0.737	     0.20823	     0.95383	     0.60043	
  -29298.729	       0.846	       0.728	     0.20902	     0.95543	     0.60019	
  -29253.421	       0.868	       0.730	     0.20900	     0.95543	     0.60012	
  -29315.974	       0.862	       0.729	     0.20826	     0.95532	     0.59878	
  -29283.803	       0.860	       0.726	     0.20937	     0.95561	     0.60188	
  -29287.623	       0.812	       0.727	     0.20886	     0.95475	     0.60167	
  -29297.568	       0.842	       0.732	     0.20800	     0.95382	     0.60244	
  -29306.828	       0.848	       0.736	     0.20713	     0.95241	     0.60154	
  -29307.242	       0.850	       0.733	     0.20709	     0.95146	     0.60189	
  -29276.253	       0.824	       0.729	     0.20591	     0.95142	     0.60026	
  -29274.718	       0.826	       0.738	     0.20568	     0.95169	     0.59974	
  -29311.545	       0.854	       0.733	     0.20643	     0.95274	     0.60075	
  -29300.652	       0.810	       0.725	     0.20539	     0.95353	     0.59935	
  -29281.250	       0.826	       0.733	     0.20608	     0.95313	     0.59996	
  -29333.467	       0.828	       0.726	     0.20607	     0.95147	     0.60050	
  -29291.987	       0.846	       0.719	     0.20597	     0.95098	     0.59999	
  -29336.901	       0.826	       0.731	     0.20483	     0.95151	     0.59994	
  -29302.326	       0.824	       0.732	     0.20545	     0.95265	     0.59916	
  -29283.496	       0.838	       0.737	     0.20514	     0.95269	     0.59771	
  -29331.367	       0.868	       0.729	     0.20475	     0.95373	     0.59839	
  -29283.981	       0.828	       0.730	     0.20613	     0.95364	     0.59714	
  -29336.065	       0.864	       0.733	     0.20345	     0.95244	     0.59679	
  -29317.450	       0.846	       0.730	     0.20323	     0.95156	     0.59587	
  -29354.422	       0.842	       0.731	     0.20343	     0.95218	     0.59703	
  -29321.442	       0.822	       0.730	     0.20360	     0.95497	     0.59932	
  -29305.401	       0.852	       0.732	     0.20409	     0.95678	     0.59934	
  -29276.583	       0.818	       0.734	     0.20335	     0.95824	     0.60000	
  -29314.321	       0.794	       0.731	     0.20334	     0.95927	     0.59886	
  -29366.090	       0.866	       0.734	     0.20438	     0.95793	     0.59706	
  -29338.573	       0.822	       0.724	     0.20368	     0.95772	     0.59801	
  -29312.820	       0.856	       0.733	     0.20255	     0.95993	     0.59769	
  -29311.582	       0.814	       0.725	     0.20268	     0.95926	     0.59689	
  -29347.042	       0.846	       0.726	     0.20301	     0.95975	     0.59642	
  -29315.911	       0.830	       0.722	     0.20237	     0.96145	     0.59636	
  -29304.549	       0.822	       0.725	     0.20326	     0.96104	     0.59651	
  -29296.231	       0.870	       0.730	     0.20336	     0.96098	     0.59655	
  -29337.620	       0.832	       0.726	     0.20282	     0.96233	     0.59775	
  -29292.466	       0.852	       0.723	     0.20214	     0.96375	     0.59872	
  -29317.154	       0.854	       0.728	     0.19974	     0.96431	     0.59937	
  -29313.926	       0.838	       0.733	     0.19879	     0.96568	     0.59897	
  -29282.302	       0.820	       0.736	     0.19847	     0.96754	     0.59914	
  -29289.179	       0.816	       0.729	     0.19713	     0.96721	     0.59810	
  -29297.185	       0.854	       0.727	     0.19494	     0.96555	     0.59508	
  -29296.040	       0.846	       0.722	     0.19272	     0.96373	     0.59301	
  -29328.459	       0.830	       0.722	     0.19271	     0.96241	     0.59152	
  -29305.019	       0.822	       0.726	     0.19390	     0.96209	     0.59085	
  -29321.866	       0.850	       0.720	     0.19317	     0.95825	     0.58869	
  -29324.266	       0.810	       0.729	     0.19276	     0.95982	     0.58861	
  -29304.913	       0.802	       0.722	     0.19272	     0.96131	     0.58909	
  -29267.426	       0.816	       0.729	     0.19262	     0.96067	     0.58957	
  -29304.388	       0.852	       0.723	     0.19241	     0.96101	     0.58831	
  -29300.317	       0.812	       0.736	     0.19016	     0.95966	     0.58612	
  -29257.583	       0.812	       0.732	     0.18988	     0.95925	     0.58594	
  -29307.908	       0.846	       0.731	     0.18951	     0.95820	     0.58456	
  -29272.263	       0.814	       0.725	     0.19023	     0.95778	     0.58453	
  -29353.006	       0.824	       0.731	     0.18789	     0.95767	     0.58310	
  -29271.337	       0.830	       0.729	     0.18716	     0.95803	     0.58227	
  -29233.926	       0.852	       0.730	     0.18764	     0.95906	     0.58298	
  -29274.282	       0.866	       0.729	     0.18821	     0.96043	     0.58143	
  -29313.795	       0.836	       0.728	     0.18808	     0.95915	     0.58081	
  -29273.657	       0.840	       0.729	     0.18693	     0.95835	     0.58064	
  -29333.299	       0.838	       0.731	     0.18558	     0.95800	     0.57900	
  -29284.846	       0.812	       0.740	     0.18513	     0.95670	     0.57891	
  -29316.253	       0.848	       0.733	     0.18352	     0.95746	     0.57872	
  -29293.027	       0.818	       0.735	     0.18347	     0.95798	     0.58108	
  -29279.725	       0.840	       0.739	     0.18358	     0.95753	     0.58050	
  -29319.749	       0.828	       0.731	     0.18344	     0.95702	     0.58002	
  -29350.534	       0.812	       0.727	     0.18201	     0.95826	     0.57833	
  -29303.535	       0.852	       0.726	     0.18242	     0.95992	     0.57871	
  -29293.689	       0.824	       0.732	     0.18278	     0.95986	     0.58155	
  -29284.388	       0.850	       0.728	     0.18365	     0.96144	     0.58344	
  -29363.182	       0.812	       0.732	     0.18259	     0.96251	     0.58312	
  -29299.741	       0.836	       0.728	     0.18140	     0.96210	     0.58293	
  -29291.517	       0.850	       0.731	     0.18146	     0.96240	     0.58393	
  -29306.970	       0.810	       0.723	     0.18182	     0.96389	     0.58258	
  -29317.728	       0.854	       0.726	     0.18212	     0.96244	     0.58276	
  -29294.634	       0.876	       0.735	     0.18081	     0.96154	     0.58164	
  -29315.075	       0.844	       0.718	     0.17877	     0.96089	     0.57810	
  -29330.078	       0.806	       0.728	     0.17990	     0.96164	     0.57854	
  -29272.582	       0.810	       0.734	     0.17749	     0.96062	     0.57693	
  -29296.529	       0.850	       0.730	     0.17779	     0.96030	     0.57694	
  -29310.227	       0.840	       0.730	     0.17665	     0.95844	     0.57629	
  -29328.383	       0.842	       0.732	     0.17657	     0.95681	     0.57452	
  -29300.540	       0.838	       0.733	     0.17706	     0.95757	     0.57403	
  -29288.092	       0.848	       0.734	     0.17624	     0.95775	     0.57279	
  -29306.275	       0.842	       0.730	     0.17589	     0.95931	     0.57238	
  -29289.688	       0.850	       0.732	     0.17531	     0.95894	     0.57347	
  -29269.921	       0.796	       0.732	     0.17626	     0.95914	     0.57542	
  -29286.157	       0.848	       0.727	     0.17610	     0.95931	     0.57529	
  -29304.778	       0.860	       0.734	     0.17605	     0.95991	     0.57570	
  -29287.805	       0.838	       0.725	     0.17676	     0.95988	     0.57476	
  -29312.159	       0.870	       0.729	     0.17686	     0.95782	     0.57558	
  -29294.329	       0.830	       0.733	     0.17720	     0.95568	     0.57378	
  -29303.738	       0.846	       0.733	     0.17536	     0.95691	     0.57466	
  -29321.060	       0.846	       0.726	     0.17595	     0.95637	     0.57613	
  -29363.022	       0.858	       0.728	     0.17735	     0.95666	     0.57616	
  -29306.717	       0.840	       0.739	     0.17595	     0.95828	     0.57600	
  -29342.981	       0.844	       0.718	     0.17633	     0.96034	     0.57621	
  -29306.606	       0.850	       0.725	     0.17756	     0.96054	     0.57700	
  -29296.254	       0.860	       0.718	     0.17982	     0.96079	     0.57664	
  -29343.951	       0.854	       0.734	     0.18107	     0.96100	     0.57632	
  -29315.944	       0.858	       0.739	     0.18009	     0.96094	     0.57549	
  -29313.183	       0.850	       0.730	     0.18068	     0.96227	     0.57521	
  -29342.937	       0.814	       0.726	     0.18078	     0.96134	     0.57521	
  -29304.306	       0.830	       0.720	     0.17959	     0.96159	     0.57466	
  -29293.309	       0.828	       0.743	     0.18016	     0.96163	     0.57382	
  -29292.487	       0.834	       0.732	     0.18115	     0.96254	     0.57437	
  -29326.519	       0.854	       0.729	     0.18140	     0.96310	     0.57311	
  -29262.003	       0.834	       0.734	     0.18090	     0.96454	     0.57335	
  -29310.731	       0.872	       0.731	     0.18165	     0.96450	     0.57436	
  -29282.442	       0.850	       0.724	     0.18243	     0.96262	     0.57569	
  -29283.861	       0.844	       0.734	     0.18286	     0.96206	     0.57621	
  -29328.626	       0.842	       0.733	     0.18225	     0.96288	     0.57704	
  -29305.621	       0.854	       0.726	     0.18264	     0.96456	     0.57649	
  -29277.380	       0.804	       0.734	     0.18360	     0.96365	     0.57807	
  -29284.282	       0.840	       0.735	     0.18258	     0.96347	     0.57772	
  -29312.520	       0.840	       0.725	     0.18374	     0.96364	     0.57857	
  -29247.906	       0.824	       0.724	     0.18289	     0.96448	     0.57894	
  -29265.322	       0.860	       0.731	     0.18369	     0.96362	     0.57947	
  -29313.949	       0.850	       0.730	     0.18411	     0.96243	     0.57973	
  -29286.747	       0.848	       0.730	     0.18504	     0.96147	     0.58106	
  -29287.336	       0.836	       0.730	     0.18381	     0.96181	     0.58196	
  -29332.722	       0.850	       0.733	     0.18240	     0.95968	     0.58073	
  -29306.967	       0.862	       0.729	     0.18381	     0.95890	     0.57843	
  -29294.453	       0.814	       0.742	     0.18252	     0.95923	     0.57717	
  -29269.926	       0.818	       0.738	     0.18232	     0.95917	     0.57700	
  -29293.210	       0.860	       0.723	     0.18161	     0.95805	     0.57575	
