3.39799e-04,-1.54867e-03,2.46833e-03,8.32092e-04,-2.91996e-04,6.79164e-03,3.22477e-03,-1.44603e-04,5.49363e-04,4.07384e-03,6.30849e-02,2.82743e-03,-1.64265e-03,3.99786e-04,4.49160e-03,1.56956e-03,2.09897e-03,7.73843e-04,2.75320e-03,9.62084e-03,-4.78948e-03,-4.51239e-03,-1.37528e-03,3.95866e-03,-1.59283e-02,8.81059e-04,1.34844e-03,-4.49062e-03,-1.33605e-03,7.96385e-04,-2.95687e-03,-6.83949e-04,5.72375e-04,-6.62506e-03,-2.98000e-03,2.21785e-04,-1.51747e-04,-3.31593e-03,-6.25003e-02,-3.23585e-03,2.54146e-03,5.87598e-04,-4.35431e-03,-1.44754e-03,-2.09241e-04,7.51451e-04,-2.52410e-03,-8.68093e-03,1.42148e-03,
3.46733e-02,1.31584e-04,-8.84295e-03,1.42806e-03,1.08086e-03,3.27164e-02,9.20883e-03,-5.29159e-03,2.38737e-02,3.65215e-03,2.82743e-03,1.08345e-01,7.68870e-03,-1.06461e-02,1.98519e-02,-4.36469e-03,5.60459e-03,4.25412e-03,6.39769e-03,1.73461e-02,-9.85208e-03,9.94254e-03,-1.63024e-02,-1.75944e-03,-1.73205e-02,-9.69128e-02,1.13503e-01,-4.33184e-02,-3.75703e-02,4.02864e-03,1.04755e-02,1.45592e-04,1.44139e-03,-3.86872e-02,-6.09642e-03,5.85604e-03,-2.49255e-02,1.23672e-04,-1.13248e-03,-1.01530e-01,-7.31351e-03,1.22730e-02,-1.70004e-02,4.94348e-03,-5.30187e-03,-3.71020e-03,-3.37086e-03,-1.53539e-02,-3.16378e-02,
2.41585e-02,1.44412e-02,9.89657e-02,-1.01247e-03,4.09873e-03,1.99517e-02,1.22902e-02,-1.35951e-05,8.67245e-03,7.56587e-03,-1.64265e-03,7.68870e-03,2.80299e-01,2.32547e-02,1.46515e-02,7.77642e-03,-3.76937e-03,2.28464e-03,1.30778e-03,-1.81040e-02,2.89813e-04,-1.74218e-02,2.02842e-02,-1.12570e-02,1.57598e-02,-1.42575e-02,2.70327e-03,-7.00455e-03,-1.84204e-02,7.94264e-03,-9.16704e-02,3.06285e-03,-3.95368e-03,-1.82680e-02,-1.02460e-02,2.30986e-04,-9.21064e-03,-6.05155e-03,9.01369e-03,-5.97175e-03,-2.81921e-01,-2.20907e-02,-1.23150e-02,-6.62379e-03,8.35820e-03,-9.44847e-04,1.38772e-03,2.03832e-02,-2.24013e-02,
2.95177e-02,4.41992e-02,3.84185e-01,-5.95274e-03,2.41622e-03,-4.57608e-02,2.58505e-03,3.02896e-03,-3.75966e-02,-1.13643e-03,3.99786e-04,-1.06461e-02,2.32547e-02,3.05622e-01,1.70892e-02,-6.47255e-03,-6.49297e-03,-1.28615e-03,-2.48329e-02,-1.35953e-01,-1.08976e-03,-5.91194e-02,9.71528e-02,-4.76520e-02,7.55120e-03,9.27671e-03,-6.34415e-02,-1.00799e-03,-2.63504e-02,-3.07251e-02,-3.81029e-01,4.67609e-03,-1.02995e-03,6.43258e-02,4.96543e-04,-2.02286e-03,4.14911e-02,1.45625e-04,-3.84706e-03,1.21969e-02,-2.32234e-02,-3.12785e-01,-1.76753e-02,1.99773e-02,7.30135e-03,1.16900e-03,2.83375e-02,1.38687e-01,-7.80563e-02,
2.43469e-02,8.11891e-03,3.68085e-02,7.15993e-04,9.25815e-04,2.52354e-02,-8.88693e-02,-1.34283e-03,1.11665e-02,1.22590e-02,4.49160e-03,1.98519e-02,1.46515e-02,1.70892e-02,1.83920e-01,4.11148e-03,7.64038e-03,3.20365e-03,-1.90411e-02,1.71671e-02,2.97946e-03,-1.12747e-04,1.25134e-03,-7.71855e-03,-2.21761e-02,-3.24783e-02,3.15482e-02,-1.76229e-02,-2.54274e-02,-3.05956e-03,-3.47275e-02,-6.32007e-05,-3.13660e-04,-2.44973e-02,1.11799e-01,1.74429e-03,-1.15570e-02,-1.14455e-02,-2.64875e-03,-2.02216e-02,-1.44600e-02,-1.84811e-02,-1.94569e-01,-4.31423e-03,-7.15835e-03,-2.62650e-03,2.78412e-02,-1.66448e-02,-5.42030e-03,
7.07057e-03,1.13419e-02,1.08282e-01,-1.13939e-03,6.76750e-04,-4.28527e-04,-8.76621e-04,7.40236e-04,-6.61535e-03,3.04796e-03,1.56956e-03,-4.36469e-03,7.77642e-03,-6.47255e-03,4.11148e-03,1.16981e-01,1.21384e-03,6.33711e-04,-6.58937e-03,-2.90703e-02,6.22192e-03,-2.61807e-02,2.59485e-02,-5.80212e-03,3.77956e-03,4.62198e-03,-2.44289e-02,1.50857e-03,-6.22038e-03,-7.83382e-03,-1.07629e-01,2.09475e-03,1.69529e-04,5.42694e-03,1.73426e-03,-3.28817e-04,8.02163e-03,-2.68241e-03,-3.38919e-04,4.63930e-03,-7.40013e-03,2.07763e-02,-4.65260e-03,-1.18483e-01,-1.89479e-04,1.39307e-04,8.03956e-03,3.08827e-02,-3.27598e-02,
-3.07298e-03,-5.27075e-03,-2.41318e-02,1.31907e-03,-6.58726e-04,1.10102e-02,4.72067e-03,-3.76739e-04,-2.23161e-03,-6.08997e-04,2.09897e-03,5.60459e-03,-3.76937e-03,-6.49297e-03,7.64038e-03,1.21384e-03,9.92465e-02,3.53442e-03,5.63107e-03,3.91197e-02,-6.54612e-03,3.40455e-03,-1.09513e-02,1.03839e-02,-2.04228e-02,3.59141e-03,4.59157e-03,-4.01077e-03,1.67682e-03,3.07776e-03,2.31693e-02,6.24287e-04,7.07837e-04,-1.03777e-02,-4.38972e-03,6.01593e-04,3.18296e-03,3.59785e-03,5.80305e-03,-6.30615e-03,4.66345e-03,8.37449e-03,-7.60829e-03,-1.33647e-03,-9.94593e-02,-2.58999e-03,-4.87263e-03,-3.89109e-02,1.13482e-02,
2.32555e-03,-1.03737e-03,6.73097e-04,1.94043e-04,5.50552e-05,2.55660e-03,1.91554e-03,-4.12456e-04,1.62938e-03,1.12618e-03,7.73843e-04,4.25412e-03,2.28464e-03,-1.28615e-03,3.20365e-03,6.33711e-04,3.53442e-03,3.46353e-02,1.69594e-03,8.16660e-03,-1.29436e-03,-1.69056e-03,-1.47630e-03,2.90206e-03,-7.36308e-03,-8.15725e-03,7.08418e-03,-3.91110e-03,-2.68374e-03,1.02423e-03,-8.17130e-04,6.92874e-04,1.12658e-05,-3.03480e-03,-1.61302e-03,4.57061e-04,-1.58327e-03,-4.61139e-05,1.87807e-03,-4.57883e-03,-2.06349e-03,1.95766e-03,-3.01971e-03,-6.10084e-04,-3.06755e-03,-3.48711e-02,-1.21157e-03,-7.80902e-03,-3.35585e-03,
-6.75691e-03,-1.28184e-02,-9.20205e-02,2.49187e-03,-1.12393e-03,3.96506e-03,-1.27368e-02,-1.00326e-03,-3.00591e-03,9.65426e-03,2.75320e-03,6.39769e-03,1.30778e-03,-2.48329e-02,-1.90411e-02,-6.58937e-03,5.63107e-03,1.69594e-03,1.63747e-01,3.05116e-02,1.93690e-04,2.53040e-02,-2.83742e-02,1.95768e-02,-9.23994e-03,-9.50870e-03,2.14255e-02,8.40744e-04,6.08758e-03,9.33712e-03,9.08929e-02,-8.41629e-04,1.23472e-03,-6.59770e-03,1.39533e-02,9.79645e-04,2.97567e-03,-9.13595e-03,9.90130e-04,-7.26072e-03,-6.73451e-04,2.47410e-02,2.40267e-02,5.46620e-03,-4.19313e-03,-2.39815e-04,-1.65980e-01,-2.80769e-02,1.01354e-02,
-7.16703e-02,-7.22848e-02,-5.31687e-01,9.11258e-03,-7.66911e-03,2.31995e-02,-3.16039e-03,-2.90346e-03,-3.46057e-02,8.29248e-03,9.62084e-03,1.73461e-02,-1.81040e-02,-1.35953e-01,1.71671e-02,-2.90703e-02,3.91197e-02,8.16660e-03,3.05116e-02,4.98706e-01,3.21653e-03,1.34087e-01,-1.45468e-01,1.12228e-01,-5.71162e-02,2.18887e-02,6.34731e-02,2.45352e-02,6.90309e-02,4.68390e-02,5.23621e-01,-1.02176e-03,7.17506e-03,-2.91012e-02,1.69367e-03,3.28499e-03,3.86939e-02,-3.02378e-03,4.94349e-03,-2.03897e-02,1.78079e-02,1.40900e-01,-2.25055e-02,2.40147e-02,-4.09923e-02,-6.50915e-03,-3.24116e-02,-5.01892e-01,1.22973e-01,
-3.84410e-03,-1.70136e-04,-9.02060e-03,3.33560e-03,1.88739e-03,-5.26031e-03,-6.53292e-03,1.15636e-03,-1.15954e-02,-3.69339e-03,-4.78948e-03,-9.85208e-03,2.89813e-04,-1.08976e-03,2.97946e-03,6.22192e-03,-6.54612e-03,-1.29436e-03,1.93690e-04,3.21653e-03,1.51485e-01,1.41252e-02,-6.57142e-03,3.20897e-02,8.78578e-02,1.00904e-02,-4.62239e-03,4.34235e-02,9.23871e-03,1.03738e-03,9.61135e-03,-2.12518e-03,-1.47059e-03,2.93220e-03,5.41908e-04,-1.58538e-03,1.07070e-02,3.75136e-03,4.32669e-03,1.27382e-02,-3.98909e-04,4.00416e-03,-1.85549e-02,-5.70976e-03,6.47273e-03,2.01281e-03,-1.45144e-04,1.27473e-03,-5.69793e-02,
-3.35529e-02,-2.55641e-02,-3.68263e-01,5.90765e-03,-4.16867e-03,1.29107e-02,-5.21028e-03,-1.96904e-03,-2.04720e-02,-6.98877e-03,-4.51239e-03,9.94254e-03,-1.74218e-02,-5.91194e-02,-1.12747e-04,-2.61807e-02,3.40455e-03,-1.69056e-03,2.53040e-02,1.34087e-01,1.41252e-02,2.04881e-01,-9.39469e-02,2.22684e-02,3.93173e-02,1.76351e-02,7.15621e-02,4.73186e-02,3.69400e-02,1.76194e-02,3.69041e-01,-5.91639e-03,3.25502e-03,-1.19406e-02,2.30439e-03,2.71085e-03,1.99718e-02,6.28450e-03,4.88730e-03,-1.04757e-02,1.62688e-02,5.03246e-02,-3.37007e-03,2.03279e-02,-6.51136e-03,5.74854e-04,-3.02994e-02,-1.38306e-01,1.36921e-01,
4.34033e-02,5.55049e-02,4.17568e-01,-9.70216e-03,4.25779e-03,-4.67862e-03,9.23483e-03,2.05236e-03,2.98778e-02,-2.85497e-03,-1.37528e-03,-1.63024e-02,2.02842e-02,9.71528e-02,1.25134e-03,2.59485e-02,-1.09513e-02,-1.47630e-03,-2.83742e-02,-1.45468e-01,-6.57142e-03,-9.39469e-02,1.77791e-01,-5.48138e-02,-1.77984e-03,5.18279e-03,-4.06588e-02,-9.36182e-03,-4.23398e-02,-3.91952e-02,-4.12826e-01,6.97226e-03,-4.17198e-03,1.19474e-02,-8.69558e-03,-1.92613e-03,-3.23960e-02,2.16310e-03,-5.66522e-04,1.88056e-02,-1.97092e-02,-9.82686e-02,1.23528e-04,-2.28010e-02,1.31081e-02,1.77187e-03,2.88677e-02,1.43859e-01,-6.09758e-02,
-3.49925e-02,-3.31640e-02,-1.51756e-01,5.31180e-03,-3.14759e-03,3.39621e-03,-1.24170e-02,3.72639e-05,-1.63966e-02,2.15349e-03,3.95866e-03,-1.75944e-03,-1.12570e-02,-4.76520e-02,-7.71855e-03,-5.80212e-03,1.03839e-02,2.90206e-03,1.95768e-02,1.12228e-01,3.20897e-02,2.22684e-02,-5.48138e-02,1.10308e-01,-8.51018e-03,1.60432e-02,5.74855e-03,2.36574e-02,3.35297e-02,1.78502e-02,1.44815e-01,-3.92109e-03,2.93543e-03,-6.95406e-03,1.15877e-02,-2.66023e-04,1.81666e-02,-2.74670e-04,5.42639e-04,8.18503e-04,1.12929e-02,5.27071e-02,4.89004e-03,5.40153e-03,-9.89182e-03,-1.66997e-03,-2.08199e-02,-1.13130e-01,6.16018e-03,
1.85264e-02,2.42563e-02,7.55582e-02,1.29585e-03,4.46289e-03,-3.66959e-02,-1.60416e-02,2.02434e-03,-1.58535e-02,-9.53665e-03,-1.59283e-02,-1.73205e-02,1.57598e-02,7.55120e-03,-2.21761e-02,3.77956e-03,-2.04228e-02,-7.36308e-03,-9.23994e-03,-5.71162e-02,8.78578e-02,3.93173e-02,-1.77984e-03,-8.51018e-03,2.39444e-01,-1.50620e-02,-9.87842e-03,5.98943e-02,-8.03168e-03,-1.38300e-02,-7.05236e-02,-1.27023e-03,-4.29194e-03,3.57537e-02,1.71622e-02,-2.69063e-03,1.38021e-02,5.69689e-03,7.24640e-03,2.26476e-02,-1.82098e-02,-8.07479e-03,2.37168e-02,-3.50547e-03,1.59993e-02,5.56670e-03,1.24550e-02,6.25365e-02,-6.13705e-02,
-1.23692e-01,-6.68998e-03,-1.16649e-01,-1.63600e-03,-6.11786e-03,2.01468e-02,-2.24672e-02,1.00916e-02,-5.94386e-02,-2.57071e-02,8.81059e-04,-9.69128e-02,-1.42575e-02,9.27671e-03,-3.24783e-02,4.62198e-03,3.59141e-03,-8.15725e-03,-9.50870e-03,2.18887e-02,1.00904e-02,1.76351e-02,5.18279e-03,1.60432e-02,-1.50620e-02,3.71892e-01,-2.04205e-01,8.31576e-02,1.24697e-01,-8.72936e-03,1.12542e-01,-9.70399e-04,4.18908e-03,5.66760e-05,1.47917e-02,-9.65786e-03,6.56292e-02,2.32506e-02,-2.56437e-03,1.03179e-01,1.29619e-02,-1.03334e-02,2.24762e-02,-5.02016e-03,-5.51503e-03,5.04094e-03,5.15125e-04,-2.89202e-02,1.48320e-01,
1.13113e-01,-7.03841e-03,-1.56945e-01,3.99467e-03,4.82888e-03,1.02070e-01,1.58587e-02,-1.44983e-02,5.47305e-02,2.44512e-02,1.34844e-03,1.13503e-01,2.70327e-03,-6.34415e-02,3.15482e-02,-2.44289e-02,4.59157e-03,7.08418e-03,2.14255e-02,6.34731e-02,-4.62239e-03,7.15621e-02,-4.06588e-02,5.74855e-03,-9.87842e-03,-2.04205e-01,3.75431e-01,-7.55777e-02,-1.25552e-01,1.92346e-02,1.62973e-01,-1.76387e-03,-3.12069e-03,-1.28110e-01,-1.15039e-02,1.48636e-02,-5.56132e-02,-2.08220e-02,2.58806e-03,-1.10861e-01,-1.46158e-03,6.38761e-02,-2.69972e-02,2.31205e-02,-3.44357e-03,-5.85123e-03,-1.81217e-02,-6.12382e-02,-2.51797e-02,
-4.07963e-02,-2.23667e-03,-8.14691e-02,1.20401e-03,-4.97804e-03,1.26345e-02,-1.49840e-02,4.62279e-03,-3.74552e-02,-1.30004e-02,-4.49062e-03,-4.33184e-02,-7.00455e-03,-1.00799e-03,-1.76229e-02,1.50857e-03,-4.01077e-03,-3.91110e-03,8.40744e-04,2.45352e-02,4.34235e-02,4.73186e-02,-9.36182e-03,2.36574e-02,5.98943e-02,8.31576e-02,-7.55777e-02,1.59962e-01,5.14000e-02,-2.53217e-03,8.09799e-02,-2.06198e-03,2.95367e-03,-2.96012e-03,1.13081e-02,-4.39252e-03,4.06636e-02,9.15000e-03,3.13517e-03,1.65714e-02,6.01217e-03,3.93088e-04,1.20041e-02,-2.05947e-03,2.58526e-03,3.38907e-03,-4.93229e-03,-2.64456e-02,6.38539e-02,
-2.12140e-01,-2.08380e-02,-1.64837e-01,1.81970e-03,-6.85047e-03,-5.92340e-02,-1.94218e-02,5.78839e-03,-4.90623e-02,-1.54488e-02,-1.33605e-03,-3.75703e-02,-1.84204e-02,-2.63504e-02,-2.54274e-02,-6.22038e-03,1.67682e-03,-2.68374e-03,6.08758e-03,6.90309e-02,9.23871e-03,3.69400e-02,-4.23398e-02,3.35297e-02,-8.03168e-03,1.24697e-01,-1.25552e-01,5.14000e-02,2.52993e-01,-9.14546e-03,1.55534e-01,-2.74663e-03,5.69576e-03,6.98478e-02,1.41488e-02,-5.89047e-03,5.37148e-02,1.43045e-02,2.11588e-03,2.86222e-02,1.67602e-02,2.56107e-02,1.87441e-02,4.85225e-03,-2.73023e-03,1.99385e-03,-1.25543e-02,-7.37759e-02,1.09450e-01,
2.26577e-03,-2.31419e-01,4.40577e-02,2.57478e-03,-1.57542e-03,5.01526e-04,-2.67990e-03,4.33815e-04,-5.60587e-03,1.35228e-04,7.96385e-04,4.02864e-03,7.94264e-03,-3.07251e-02,-3.05956e-03,-7.83382e-03,3.07776e-03,1.02423e-03,9.33712e-03,4.68390e-02,1.03738e-03,1.76194e-02,-3.91952e-02,1.78502e-02,-1.38300e-02,-8.72936e-03,1.92346e-02,-2.53217e-03,-9.14546e-03,3.37751e-01,-5.36457e-02,-1.59584e-03,1.54518e-03,-2.18808e-03,2.33537e-03,-9.10296e-04,5.48742e-03,7.91187e-04,1.21423e-03,-6.90958e-03,-7.62225e-03,3.05961e-02,2.70830e-03,6.50019e-03,-2.76647e-03,-6.54822e-04,-9.24977e-03,-4.65559e-02,-3.79873e-03,
-1.55883e-01,-2.83254e-02,-2.07166e+00,2.36253e-02,-1.37348e-02,4.44436e-02,-4.68872e-02,-9.96300e-03,-8.75878e-02,-3.37353e-02,-2.95687e-03,1.04755e-02,-9.16704e-02,-3.81029e-01,-3.47275e-02,-1.07629e-01,2.31693e-02,-8.17130e-04,9.08929e-02,5.23621e-01,9.61135e-03,3.69041e-01,-4.12826e-01,1.44815e-01,-7.05236e-02,1.12542e-01,1.62973e-01,8.09799e-02,1.55534e-01,-5.36457e-02,2.09119e+00,-2.11875e-02,9.17189e-03,-6.92170e-02,3.41312e-02,1.07278e-02,9.85706e-02,3.71858e-02,1.33912e-02,-1.58336e-02,9.04824e-02,3.83549e-01,1.70938e-02,9.45604e-02,-2.80705e-02,-4.42471e-04,-1.09162e-01,-5.36918e-01,4.12850e-01,
2.70945e-03,2.65981e-03,2.14876e-02,-2.20574e-02,2.84995e-04,3.25718e-06,9.24072e-04,-1.14128e-05,1.81819e-03,-1.50215e-03,-6.83949e-04,1.45592e-04,3.06285e-03,4.67609e-03,-6.32007e-05,2.09475e-03,6.24287e-04,6.92874e-04,-8.41629e-04,-1.02176e-03,-2.12518e-03,-5.91639e-03,6.97226e-03,-3.92109e-03,-1.27023e-03,-9.70399e-04,-1.76387e-03,-2.06198e-03,-2.74663e-03,-1.59584e-03,-2.11875e-02,6.65270e-02,-2.79530e-04,4.04665e-04,-5.74242e-04,5.16946e-05,-1.91163e-03,1.90371e-03,1.36768e-03,-2.76097e-05,-3.29522e-03,-4.30382e-03,9.32989e-04,-1.95081e-03,-8.70020e-04,-1.36700e-03,1.28681e-03,6.12621e-04,-4.88133e-03,
-6.43529e-03,-5.33785e-03,-1.10484e-02,3.25185e-04,-2.15259e-02,-5.38482e-04,-1.16502e-03,1.22336e-04,-2.33867e-03,9.13451e-05,5.72375e-04,1.44139e-03,-3.95368e-03,-1.02995e-03,-3.13660e-04,1.69529e-04,7.07837e-04,1.12658e-05,1.23472e-03,7.17506e-03,-1.47059e-03,3.25502e-03,-4.17198e-03,2.93543e-03,-4.29194e-03,4.18908e-03,-3.12069e-03,2.95367e-03,5.69576e-03,1.54518e-03,9.17189e-03,-2.79530e-04,4.73321e-02,1.10123e-03,1.03312e-03,-8.02212e-05,2.68420e-03,3.95597e-04,-4.02366e-04,-2.46321e-03,3.97479e-03,9.92143e-04,5.71711e-05,-3.60807e-04,-5.96024e-04,1.61481e-04,-1.44958e-03,-7.26056e-03,6.25725e-03,
